ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,15.507774,16.279289,15.090562,17.706242,16.208405,17.331516,13.548603,15.829812,12.232209,14.454564,0.158144,0.502261,0.020693,0.817809,0.441344,0.723143,0.820503,0.097743,0.789834,0.771377,0.274545,0.398552,0.958241,0.841699,0.648799,0.882979,0.115242,0.511611,0.282231,0.662488,0.806412,0.477301,0.581867,0.082594,0.871417,0.112368,0.372976,0.859449,0.567747,0.002260,0.315737,0.679890,0.171603,0.845367,0.813960,0.683008,0.867132,0.698490,0.524644,0.295828,0.296600,0.249193,0.598937,0.814546,0.007449,0.479881,0.313174,0.658231,0.064081,0.056077,0.792071,0.768867,0.097148,0.239009,0.227887,0.032478,0.496090,0.492138,0.624270,0.669826,0.679138,0.789079,0.819227,0.358483,0.213415,0.644650,0.188737,0.775985,0.660203,0.367850,0.120911,0.673761,0.427182,0.988570,0.914984,0.362205,0.934514,0.186467,0.645146,0.666776,0.181101,0.931750,0.264776,0.661737,0.903279,0.051508,0.374438,0.145506,0.633191,0.061472
2,5.797011,5.708810,6.678378,3.596114,5.138043,4.896068,3.035896,6.595530,4.098359,6.540560,0.349248,0.074966,0.827127,0.740577,0.406995,0.489273,0.715022,0.046710,0.800933,0.412331,0.888645,0.955550,0.763952,0.941477,0.630232,0.519242,0.238609,0.913808,0.286914,0.836128,0.027852,0.233631,0.935637,0.740326,0.092532,0.224417,0.405789,0.484812,0.148338,0.191937,0.644753,0.661721,0.458430,0.625322,0.658588,0.032963,0.378279,0.656765,0.497346,0.180214,0.405072,0.506769,0.214068,0.979669,0.391029,0.518513,0.833307,0.804540,0.931609,0.367196,0.142228,0.887697,0.933387,0.972165,0.134413,0.321949,0.513692,0.408546,0.528904,0.330318,0.944278,0.427005,0.150927,0.996202,0.191996,0.310679,0.195860,0.443660,0.618309,0.931996,0.876953,0.064263,0.675070,0.602493,0.395621,0.454820,0.938039,0.883839,0.729461,0.546995,0.422618,0.772903,0.793267,0.091556,0.426837,0.519208,0.746334,0.333301,0.487598,0.633342
3,11.903853,11.879529,11.321007,14.615011,15.594536,17.202438,11.618581,17.566114,9.404982,12.219612,0.642148,0.233268,0.866194,0.767823,0.260607,0.360878,0.748995,0.764880,0.675631,0.846627,0.931364,0.519466,0.845145,0.520877,0.746108,0.472966,0.622373,0.067854,0.153964,0.380461,0.803774,0.879973,0.076226,0.111347,0.228354,0.053749,0.131885,0.962488,0.922671,0.703234,0.200855,0.915465,0.436525,0.921020,0.436108,0.661546,0.224178,0.158835,0.367621,0.433041,0.044688,0.106102,0.415175,0.015153,0.405614,0.745097,0.292416,0.333603,0.177518,0.757040,0.952377,0.253623,0.521837,0.704174,0.051683,0.155467,0.551559,0.591400,0.452130,0.403570,0.139741,0.647974,0.621054,0.736854,0.938231,0.955174,0.330312,0.420727,0.181738,0.953887,0.680368,0.961493,0.545964,0.583390,0.774695,0.943064,0.161464,0.896271,0.082070,0.675342,0.773732,0.395260,0.174513,0.152608,0.437912,0.621903,0.196768,0.630839,0.091888,0.805021
4,6.267319,5.045456,3.679812,4.115051,3.925907,6.044186,6.592831,4.924185,4.799030,6.205969,0.474221,0.861285,0.671786,0.207632,0.609947,0.845742,0.462163,0.940040,0.476231,0.025609,0.916417,0.210364,0.275238,0.308221,0.735228,0.738750,0.433622,0.731547,0.438542,0.022101,0.775614,0.789252,0.811837,0.203130,0.692342,0.672357,0.120974,0.628570,0.395403,0.975442,0.255369,0.446951,0.296393,0.071426,0.084445,0.639260,0.942781,0.110018,0.849469,0.578858,0.479944,0.671015,0.080415,0.709935,0.092011,0.883364,0.142065,0.618331,0.866298,0.474100,0.542220,0.599142,0.872042,0.666199,0.943991,0.667517,0.424592,0.088422,0.483640,0.704190,0.437631,0.111392,0.317634,0.189140,0.986864,0.322982,0.564385,0.463188,0.281047,0.593647,0.988391,0.876744,0.129685,0.370432,0.006131,0.181401,0.919389,0.528009,0.385578,0.216311,0.543711,0.710896,0.105310,0.053297,0.786929,0.540290,0.457341,0.969765,0.563952,0.783633
5,17.779154,9.273058,16.328537,16.922913,17.167150,14.694592,9.812081,15.419298,15.573474,13.145010,0.667234,0.302029,0.013986,0.255447,0.958999,0.687542,0.512677,0.816020,0.007107,0.909425,0.266717,0.858614,0.988612,0.668894,0.741019,0.413178,0.735422,0.732191,0.973355,0.658128,0.844753,0.339472,0.972461,0.224353,0.312155,0.787256,0.016298,0.290990,0.676586,0.787992,0.510566,0.736683,0.472087,0.436327,0.387799,0.808959,0.249511,0.845986,0.869894,0.867802,0.036080,0.122431,0.733893,0.575201,0.099130,0.030469,0.653298,0.583962,0.804351,0.348855,0.337108,0.163378,0.698049,0.849071,0.599785,0.482765,0.499874,0.945822,0.906009,0.852977,0.719164,0.078050,0.360266,0.178806,0.651085,0.165994,0.148300,0.293111,0.788959,0.986899,0.854100,0.852815,0.700498,0.409181,0.251487,0.414850,0.253439,0.355946,0.002285,0.920562,0.312640,0.957702,0.086132,0.876447,0.183440,0.479448,0.888871,0.564057,0.796281,0.182208
6,15.216311,9.725062,12.900163,9.117653,9.652638,10.842822,9.766690,16.058840,9.335186,16.551247,0.567456,0.259827,0.429550,0.813953,0.425424,0.809204,0.069480,0.742208,0.175144,0.086948,0.085251,0.540270,0.335058,0.089720,0.202100,0.855770,0.770318,0.187436,0.285111,0.381866,0.495176,0.352768,0.035222,0.502840,0.619433,0.161549,0.622433,0.233702,0.247444,0.284351,0.049945,0.215044,0.452566,0.687537,0.188926,0.090198,0.904704,0.439171,0.824867,0.801421,0.375753,0.397541,0.542080,0.757717,0.434443,0.977836,0.731604,0.224096,0.697874,0.337692,0.341214,0.788549,0.722525,0.207169,0.212651,0.332974,0.160794,0.954356,0.960800,0.271882,0.229321,0.848482,0.884442,0.085114,0.775350,0.777730,0.385298,0.639503,0.665917,0.756876,0.891413,0.853493,0.972471,0.693203,0.798320,0.595053,0.574578,0.301865,0.290036,0.892772,0.523552,0.062644,0.060210,0.613270,0.226170,0.407392,0.326801,0.412168,0.120394,0.610487
7,4.253159,5.044632,3.849985,3.926261,6.380464,4.601208,3.335328,6.073767,5.488021,4.551568,0.298238,0.626674,0.861126,0.857815,0.159623,0.313037,0.601286,0.368098,0.912970,0.375668,0.902401,0.999232,0.843080,0.588780,0.955457,0.277202,0.725877,0.376705,0.095261,0.992715,0.889292,0.935364,0.009189,0.095042,0.385082,0.477290,0.876340,0.460440,0.663330,0.510153,0.385785,0.865370,0.495265,0.048237,0.584467,0.520186,0.667742,0.435493,0.932472,0.817364,0.679436,0.600966,0.872040,0.812469,0.499402,0.656887,0.182590,0.786452,0.691000,0.022071,0.448265,0.357680,0.057134,0.978411,0.952330,0.882350,0.804701,0.919393,0.050080,0.539807,0.705718,0.783828,0.891131,0.842666,0.024662,0.237954,0.744359,0.209889,0.416497,0.068777,0.826468,0.661615,0.633992,0.094024,0.819473,0.938508,0.394873,0.569171,0.158504,0.474479,0.819123,0.328089,0.566147,0.903491,0.923935,0.681974,0.191183,0.626956,0.629220,0.431093
8,15.075792,10.802803,11.321715,10.599594,13.092471,12.935253,12.391574,17.604786,10.384769,9.878347,0.528422,0.875170,0.428089,0.738578,0.881474,0.307009,0.426501,0.666979,0.254093,0.861446,0.464268,0.514069,0.847760,0.786948,0.535883,0.551233,0.334105,0.528683,0.154612,0.270113,0.380440,0.760380,0.399984,0.196366,0.566836,0.191356,0.099911,0.015482,0.030774,0.815205,0.414777,0.553483,0.831505,0.104365,0.989073,0.454764,0.272098,0.432289,0.398040,0.318728,0.173154,0.661313,0.563311,0.573195,0.294255,0.909650,0.572277,0.060998,0.549829,0.407474,0.602972,0.972437,0.484394,0.450214,0.387105,0.435107,0.230988,0.676584,0.025237,0.978505,0.736481,0.045922,0.982155,0.218251,0.410268,0.528705,0.109143,0.225432,0.102027,0.152428,0.262682,0.091272,0.947561,0.600714,0.218960,0.022121,0.814618,0.471198,0.497063,0.615703,0.743490,0.362011,0.716841,0.132186,0.745839,0.585904,0.375303,0.070427,0.538777,0.692475
9,4.221587,6.870216,6.746665,4.462736,4.420691,5.105211,4.317293,5.916481,5.084126,6.492841,0.003335,0.477671,0.675757,0.196646,0.159540,0.453388,0.256938,0.367640,0.621797,0.056646,0.705868,0.074579,0.188130,0.760476,0.443973,0.592541,0.897965,0.457398,0.832670,0.822426,0.773200,0.820456,0.250729,0.681769,0.306380,0.909768,0.561748,0.677266,0.611909,0.693386,0.429590,0.464088,0.417171,0.085301,0.563529,0.439930,0.787842,0.850879,0.379520,0.990512,0.237608,0.510148,0.106432,0.722029,0.944601,0.733333,0.481878,0.823102,0.102607,0.466905,0.693556,0.552156,0.674939,0.462184,0.650519,0.079117,0.463963,0.807338,0.394060,0.197636,0.551987,0.054862,0.457656,0.890730,0.296051,0.330824,0.013246,0.374766,0.539409,0.289839,0.319602,0.530400,0.110750,0.045641,0.749213,0.739257,0.573021,0.927687,0.094771,0.300184,0.829014,0.007537,0.165347,0.856983,0.487987,0.699752,0.440146,0.245381,0.836672,0.265218
10,17.478334,12.698388,15.583184,16.861391,13.271918,14.081202,12.720305,16.859463,9.774168,13.373663,0.676802,0.249866,0.981964,0.453638,0.348546,0.604337,0.498853,0.939724,0.291285,0.059061,0.957314,0.041731,0.272999,0.693554,0.037688,0.610629,0.235854,0.655439,0.349787,0.782065,0.578154,0.949911,0.772620,0.523901,0.858613,0.081472,0.111235,0.790087,0.829682,0.228890,0.866776,0.938479,0.220848,0.895494,0.402208,0.133138,0.830019,0.312570,0.454467,0.046613,0.255554,0.700656,0.130865,0.588609,0.961122,0.175255,0.549510,0.196926,0.864730,0.436613,0.882779,0.554303,0.740117,0.519622,0.626400,0.505813,0.451335,0.744109,0.802575,0.313595,0.587387,0.152193,0.244019,0.991702,0.703717,0.523793,0.675583,0.630860,0.894974,0.486135,0.129714,0.198535,0.577484,0.626630,0.742611,0.307333,0.619956,0.655745,0.595624,0.620787,0.137264,0.027345,0.503064,0.204325,0.902515,0.842923,0.818746,0.336652,0.570970,0.875768
