ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,6.846815,3.695076,3.628010,6.732409,6.300979,5.376443,3.565834,4.061428,6.805803,5.765161,0.290558,0.554505,0.372508,0.604477,0.774251,0.119123,0.201780,0.457342,0.194306,0.558529,0.685526,0.353530,0.658664,0.650618,0.597360,0.249542,0.485889,0.936273,0.361683,0.838661,0.871857,0.760214,0.156445,0.073904,0.774783,0.451177,0.386217,0.407890,0.240043,0.403408,0.406786,0.011419,0.924237,0.407134,0.941179,0.656219,0.252555,0.939546,0.885522,0.876579,0.748230,0.300035,0.550458,0.298409,0.297728,0.109920,0.962927,0.777629,0.671872,0.364162,0.977309,0.496301,0.509464,0.652876,0.638182,0.980915,0.778458,0.652856,0.072568,0.365155,0.459677,0.144790,0.352123,0.489795,0.785646,0.263314,0.190812,0.444989,0.624233,0.966629,0.742848,0.582736,0.434875,0.400469,0.659091,0.260707,0.964485,0.161004,0.557254,0.934384,0.787118,0.921462,0.407886,0.589013,0.795108,0.878647,0.119677,0.121957,0.658273,0.610840
2,4.951207,6.259152,6.041846,6.134971,3.804331,6.453416,3.632455,5.666950,5.973112,5.592109,0.874969,0.320647,0.771319,0.679629,0.371280,0.390754,0.672396,0.767430,0.693936,0.427772,0.959727,0.879453,0.232434,0.717013,0.876821,0.456771,0.635491,0.174999,0.437436,0.777351,0.448968,0.535956,0.358768,0.042015,0.138217,0.358294,0.127734,0.396461,0.466067,0.673686,0.647080,0.804431,0.867327,0.609027,0.300617,0.823918,0.636777,0.142668,0.438557,0.130086,0.183428,0.700656,0.205064,0.641373,0.328555,0.339662,0.242253,0.169587,0.145216,0.802094,0.233988,0.761891,0.595637,0.757991,0.139351,0.437719,0.549298,0.310044,0.023639,0.539448,0.114005,0.301647,0.338939,0.890784,0.423581,0.435012,0.701523,0.658770,0.290282,0.810965,0.332073,0.894318,0.110286,0.611633,0.571485,0.949222,0.107667,0.312020,0.168879,0.083305,0.541345,0.442712,0.879048,0.941039,0.571237,0.377508,0.380808,0.678695,0.959580,0.969438
3,9.584487,8.297317,9.992411,14.989225,10.278038,14.334250,14.186867,14.911513,13.780151,12.628308,0.535471,0.968384,0.177157,0.115451,0.035451,0.007814,0.373323,0.906123,0.403404,0.793678,0.566259,0.107721,0.183389,0.773802,0.753354,0.380722,0.944925,0.565958,0.080172,0.757683,0.802514,0.847902,0.536677,0.325492,0.914857,0.426838,0.983408,0.860574,0.859418,0.610623,0.990515,0.256197,0.632424,0.389771,0.059300,0.939549,0.039392,0.373996,0.080959,0.010889,0.667858,0.231680,0.669056,0.919429,0.048860,0.090171,0.270208,0.563706,0.336249,0.047005,0.476765,0.009535,0.690158,0.856297,0.158557,0.987865,0.259603,0.948430,0.412905,0.293398,0.288899,0.464149,0.738789,0.485531,0.987179,0.862522,0.621127,0.889345,0.191959,0.044899,0.699117,0.247596,0.323264,0.189212,0.902182,0.837039,0.750202,0.502132,0.656290,0.579567,0.815580,0.169560,0.674149,0.141943,0.586135,0.935078,0.392996,0.014629,0.847263,0.988687
4,6.551165,4.575842,4.548971,5.424639,6.162187,6.687632,6.602417,4.493743,4.037743,5.051071,0.220693,0.836268,0.675180,0.786887,0.221605,0.587939,0.553819,0.550776,0.037316,0.644209,0.433600,0.550325,0.672755,0.266357,0.039240,0.139839,0.927656,0.655607,0.620039,0.560635,0.136015,0.233587,0.686206,0.084681,0.242471,0.775919,0.379669,0.492095,0.164926,0.196301,0.928936,0.661729,0.009825,0.162722,0.211459,0.212410,0.094700,0.889612,0.603820,0.146961,0.330272,0.878294,0.908433,0.773060,0.601121,0.273203,0.583395,0.522181,0.415111,0.712833,0.303779,0.688152,0.780714,0.549013,0.426775,0.132903,0.416345,0.955514,0.610632,0.849023,0.414264,0.816673,0.730473,0.424959,0.537033,0.433074,0.228868,0.386859,0.482429,0.711744,0.334081,0.931933,0.232997,0.742837,0.862738,0.352913,0.001211,0.995730,0.128766,0.673579,0.443556,0.292689,0.970124,0.139578,0.408201,0.857875,0.139752,0.369442,0.584280,0.902491
5,10.407520,15.079714,10.280518,15.483194,8.681519,12.603213,9.355863,14.737012,10.382197,11.780383,0.069480,0.791726,0.997082,0.945081,0.079482,0.400919,0.053818,0.805322,0.493670,0.364514,0.376341,0.466464,0.317953,0.483941,0.221929,0.624488,0.451538,0.002015,0.902298,0.868381,0.661616,0.341237,0.603828,0.330281,0.781238,0.272804,0.264334,0.920446,0.377585,0.212762,0.220368,0.443383,0.975993,0.346228,0.753379,0.240824,0.606977,0.865342,0.047613,0.967371,0.904195,0.549304,0.099301,0.868651,0.409514,0.750873,0.812391,0.110787,0.985639,0.518375,0.355662,0.367944,0.982679,0.796485,0.328922,0.358548,0.794284,0.811138,0.902017,0.962850,0.724934,0.347892,0.542950,0.043046,0.249710,0.722439,0.448679,0.065526,0.853016,0.940805,0.558696,0.508557,0.331293,0.855572,0.838862,0.841699,0.067371,0.589409,0.455616,0.672895,0.813763,0.703816,0.142239,0.025897,0.328827,0.555112,0.299994,0.761062,0.743718,0.290123
6,12.201124,8.712073,8.945369,9.523918,13.879280,9.538692,9.483577,12.016277,11.475101,12.655206,0.171455,0.254697,0.188444,0.520524,0.962046,0.001556,0.852981,0.996632,0.755509,0.202755,0.844961,0.864530,0.295513,0.726677,0.493969,0.592389,0.559516,0.659195,0.143124,0.828526,0.314430,0.604464,0.727592,0.549077,0.748857,0.408226,0.773432,0.894695,0.798385,0.438190,0.456736,0.578457,0.859732,0.799360,0.732135,0.238836,0.311462,0.934870,0.294905,0.378673,0.728864,0.984006,0.740472,0.248068,0.911838,0.827833,0.559649,0.020512,0.741684,0.826884,0.806791,0.466955,0.752899,0.206117,0.069150,0.174995,0.022589,0.029588,0.756514,0.273373,0.609586,0.044881,0.584842,0.194431,0.013127,0.828893,0.086662,0.338987,0.689022,0.750440,0.046367,0.039791,0.946540,0.847479,0.513133,0.146523,0.430303,0.360922,0.653575,0.265321,0.711501,0.322791,0.777657,0.731376,0.279511,0.973126,0.740332,0.840747,0.366051,0.098847
7,14.049562,9.056298,12.899498,14.207268,9.054258,14.215573,11.481938,9.058721,10.300069,11.374407,0.259111,0.319583,0.105760,0.891609,0.428544,0.643603,0.519672,0.115194,0.452934,0.635826,0.113992,0.291026,0.544580,0.494727,0.233354,0.889284,0.300472,0.826026,0.628651,0.544027,0.482091,0.030071,0.294841,0.069954,0.517729,0.926691,0.818819,0.146600,0.021054,0.262612,0.295238,0.402460,0.004625,0.560641,0.635442,0.389222,0.585189,0.415217,0.747729,0.909673,0.293477,0.256249,0.301397,0.833098,0.720622,0.751005,0.406694,0.920689,0.114022,0.669278,0.606878,0.518306,0.072441,0.693926,0.871119,0.231937,0.573777,0.242360,0.471389,0.595463,0.684461,0.404975,0.522807,0.941365,0.537042,0.415500,0.134914,0.979016,0.128776,0.908623,0.610271,0.279288,0.778456,0.685864,0.460631,0.104817,0.844575,0.429808,0.682734,0.851326,0.606998,0.593152,0.073308,0.156212,0.051808,0.796231,0.456049,0.585806,0.733113,0.307474
8,12.990937,8.669662,8.358927,15.351270,14.546111,15.380800,9.725090,13.189973,9.402815,11.727487,0.476196,0.909067,0.746291,0.276069,0.675023,0.504774,0.107368,0.762975,0.757640,0.063875,0.880100,0.746082,0.850226,0.510813,0.444352,0.489842,0.381472,0.297306,0.106429,0.999956,0.537084,0.072943,0.433408,0.795293,0.474661,0.574704,0.920222,0.282454,0.878732,0.509087,0.472111,0.416851,0.974066,0.000888,0.932024,0.839603,0.574383,0.543561,0.333158,0.468990,0.269603,0.360758,0.857426,0.820122,0.710570,0.467733,0.840075,0.385833,0.784338,0.024597,0.965191,0.376376,0.667196,0.997104,0.342335,0.274450,0.970379,0.369219,0.728194,0.569790,0.258588,0.971716,0.166403,0.596712,0.512419,0.757555,0.223646,0.772737,0.108306,0.343906,0.582557,0.632471,0.082472,0.882281,0.699259,0.355944,0.143980,0.481976,0.038537,0.475887,0.492862,0.097891,0.638411,0.956192,0.557234,0.477821,0.316171,0.757349,0.742644,0.854232
9,10.280158,14.649641,12.881571,9.235965,14.281865,11.293839,8.439585,11.265177,12.507593,14.194328,0.293641,0.996758,0.983522,0.858937,0.168913,0.014614,0.186732,0.430406,0.328084,0.506240,0.566256,0.444714,0.955216,0.720790,0.236153,0.442335,0.518817,0.295008,0.900991,0.557655,0.436902,0.112146,0.513202,0.653499,0.694995,0.408489,0.530296,0.864769,0.363372,0.069602,0.731044,0.457083,0.467172,0.213975,0.748396,0.926699,0.557361,0.278703,0.734401,0.925414,0.527610,0.333047,0.203614,0.839985,0.685283,0.887188,0.849257,0.528221,0.493645,0.699585,0.453094,0.678620,0.227422,0.192255,0.293926,0.741200,0.673093,0.965836,0.168553,0.435539,0.612859,0.952320,0.386099,0.880363,0.744790,0.741453,0.275914,0.532034,0.429018,0.176447,0.289754,0.174482,0.135221,0.232195,0.055992,0.970111,0.919211,0.578910,0.802433,0.465138,0.845971,0.585082,0.496017,0.394276,0.025504,0.478194,0.932044,0.944550,0.900231,0.904763
10,9.444695,13.790803,13.446834,14.674023,10.547621,14.928055,11.518605,12.909453,15.420334,9.861746,0.405386,0.737316,0.947544,0.834682,0.813475,0.989622,0.232007,0.041293,0.954459,0.907100,0.421175,0.197277,0.410957,0.312530,0.652807,0.310992,0.629401,0.852754,0.168942,0.481654,0.763577,0.615047,0.512966,0.501842,0.907573,0.236184,0.814128,0.838108,0.645574,0.419841,0.170569,0.373679,0.733523,0.995264,0.058475,0.932455,0.713935,0.257405,0.813645,0.110164,0.295661,0.622828,0.036063,0.413771,0.846159,0.193818,0.875460,0.525253,0.749080,0.255169,0.217652,0.946931,0.630202,0.624997,0.568378,0.305324,0.486255,0.447379,0.972640,0.927526,0.350167,0.931009,0.587133,0.123147,0.759223,0.502663,0.020639,0.229399,0.810035,0.772359,0.572512,0.478642,0.340231,0.268142,0.374905,0.551184,0.710793,0.267728,0.370930,0.846931,0.712176,0.723912,0.771694,0.080179,0.551117,0.954679,0.322462,0.775437,0.018463,0.765041
