ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,4.540664,4.195755,5.913378,6.924069,4.299549,3.796099,4.167513,6.104412,6.932022,3.381079,0.513285,0.351251,0.765236,0.385396,0.971178,0.287339,0.635867,0.921308,0.648117,0.255170,0.721144,0.499434,0.778713,0.378825,0.915735,0.744939,0.854204,0.603296,0.341246,0.223405,0.982708,0.537170,0.998045,0.412721,0.106576,0.948108,0.251345,0.016608,0.881606,0.965625,0.750052,0.078003,0.237301,0.681643,0.989036,0.625827,0.606125,0.445438,0.561740,0.277518,0.823723,0.997694,0.643509,0.504132,0.802840,0.200960,0.618824,0.953656,0.976149,0.143537,0.570404,0.674858,0.489868,0.940236,0.810127,0.937912,0.232184,0.011999,0.179750,0.982605,0.810927,0.617327,0.899710,0.477180,0.865151,0.402705,0.996936,0.329903,0.909448,0.174520,0.356378,0.624743,0.371755,0.431357,0.341213,0.886271,0.034658,0.318702,0.468127,0.756610,0.631756,0.558635,0.217388,0.051572,0.996414,0.004966,0.709534,0.743738,0.716065,0.826844
2,15.073107,14.225757,17.338322,16.846313,15.876135,12.728078,15.797436,9.764059,10.249352,17.182274,0.026351,0.801320,0.136638,0.958443,0.427342,0.519630,0.491548,0.402668,0.749083,0.790390,0.324704,0.873268,0.996491,0.180585,0.245740,0.434271,0.949067,0.381174,0.215852,0.237974,0.761060,0.362557,0.504700,0.790240,0.503709,0.961629,0.974810,0.417077,0.978475,0.391615,0.140839,0.254280,0.380935,0.928702,0.994233,0.927733,0.073686,0.793433,0.975167,0.882951,0.543048,0.012262,0.012621,0.326777,0.970109,0.863964,0.379760,0.413660,0.167417,0.013818,0.840773,0.016738,0.070812,0.141405,0.403479,0.103704,0.154215,0.996654,0.065717,0.566223,0.202559,0.669855,0.634833,0.669588,0.099013,0.235028,0.515564,0.866785,0.966891,0.224551,0.467955,0.285567,0.503215,0.982517,0.475389,0.213851,0.377837,0.622794,0.440286,0.276544,0.135707,0.596237,0.970470,0.346937,0.323467,0.270399,0.022831,0.726671,0.075907,0.222076
3,10.317382,9.356283,13.222075,13.053444,17.195044,17.196854,13.679276,11.078002,11.539383,14.746511,0.122967,0.925617,0.728680,0.513791,0.078717,0.323658,0.758471,0.178325,0.675594,0.549102,0.140259,0.213809,0.849960,0.828376,0.046706,0.418899,0.021665,0.406812,0.723434,0.544772,0.248705,0.182697,0.510035,0.931633,0.702596,0.521173,0.694805,0.489433,0.341298,0.266601,0.116598,0.047653,0.816877,0.663447,0.205879,0.573527,0.730021,0.763994,0.346694,0.767668,0.098866,0.387018,0.634323,0.850205,0.760472,0.975898,0.773787,0.748806,0.859105,0.482461,0.401961,0.319458,0.948448,0.769537,0.424337,0.462008,0.109782,0.900857,0.223500,0.180027,0.914113,0.806366,0.988381,0.651890,0.374828,0.076389,0.823971,0.564063,0.240285,0.044716,0.586294,0.522987,0.580058,0.915364,0.584403,0.746462,0.178036,0.293808,0.366074,0.455931,0.961698,0.108249,0.291756,0.343221,0.909479,0.341504,0.297126,0.992025,0.866556,0.335716
4,16.543249,15.349367,10.475865,15.807735,15.356337,10.377539,11.234519,16.913177,11.686392,13.501425,0.520825,0.061581,0.520036,0.629861,0.010926,0.045633,0.090550,0.035531,0.409251,0.381609,0.462329,0.736268,0.948605,0.135190,0.871271,0.256884,0.011920,0.561924,0.861899,0.734075,0.356688,0.858897,0.974281,0.170891,0.158013,0.803438,0.212396,0.830181,0.979371,0.749717,0.838291,0.104077,0.427196,0.626334,0.113269,0.220355,0.211347,0.917876,0.299381,0.001560,0.243365,0.619772,0.045770,0.727467,0.435384,0.679955,0.467014,0.538995,0.964892,0.592067,0.464014,0.644337,0.724446,0.129283,0.760916,0.005007,0.985635,0.460868,0.403930,0.030507,0.661166,0.744389,0.011870,0.747704,0.444429,0.815717,0.161121,0.503416,0.755989,0.492268,0.306057,0.668155,0.092298,0.805638,0.444705,0.802246,0.384150,0.720452,0.210228,0.549007,0.514760,0.037763,0.566718,0.975861,0.248946,0.632915,0.470436,0.595723,0.202354,0.137390
5,6.193662,5.706818,6.086530,4.538591,3.242425,4.698013,4.560385,6.294151,6.722133,4.979568,0.718553,0.328331,0.915527,0.854798,0.682528,0.692516,0.633781,0.343533,0.737960,0.871064,0.689615,0.372597,0.225875,0.658871,0.645465,0.052218,0.392613,0.330588,0.686055,0.279840,0.928376,0.171009,0.800006,0.904130,0.464874,0.936288,0.803771,0.342175,0.174598,0.669785,0.259072,0.305784,0.053320,0.174484,0.398564,0.823880,0.253331,0.345157,0.574903,0.818947,0.549646,0.950783,0.866307,0.313026,0.876357,0.110514,0.616228,0.398074,0.895642,0.304753,0.991039,0.568682,0.094241,0.936271,0.166964,0.510008,0.669679,0.347315,0.380663,0.453178,0.875041,0.618251,0.039409,0.894248,0.097562,0.192901,0.662156,0.446307,0.837033,0.358493,0.167534,0.699707,0.044898,0.125583,0.862232,0.929067,0.010276,0.954481,0.267467,0.549063,0.507690,0.912868,0.332450,0.533683,0.431559,0.750628,0.689926,0.535226,0.878456,0.362820
6,11.946089,16.803776,13.403399,14.840764,12.544082,15.872942,9.967040,16.260904,14.483036,9.124452,0.080875,0.856436,0.899433,0.197338,0.731360,0.679330,0.590329,0.097428,0.382014,0.259937,0.976524,0.431608,0.113897,0.352037,0.796523,0.170444,0.895260,0.926934,0.196528,0.329532,0.582289,0.036618,0.535690,0.383384,0.956992,0.822455,0.617251,0.028023,0.091875,0.245495,0.502431,0.166388,0.370340,0.158687,0.215080,0.793306,0.966071,0.327932,0.684438,0.084536,0.606169,0.475371,0.975449,0.957632,0.553119,0.852424,0.399917,0.206740,0.301270,0.787998,0.182755,0.133472,0.485446,0.181457,0.706061,0.882205,0.678453,0.408597,0.001516,0.020288,0.995154,0.320837,0.455717,0.006696,0.422475,0.165974,0.895693,0.658449,0.761516,0.655988,0.269010,0.982497,0.965433,0.914108,0.508778,0.105629,0.336657,0.320575,0.371435,0.618553,0.673460,0.262419,0.850160,0.886634,0.030419,0.525957,0.308812,0.597597,0.444475,0.695009
7,4.604915,3.039915,5.111533,6.670354,5.305887,5.146564,4.431569,5.224393,4.020969,3.991711,0.058587,0.771314,0.485976,0.226939,0.575898,0.554009,0.237179,0.135651,0.815780,0.468087,0.664700,0.583036,0.129345,0.387371,0.166749,0.444024,0.219924,0.869828,0.998587,0.531510,0.075420,0.970864,0.902796,0.272984,0.279564,0.391809,0.852354,0.941968,0.079580,0.288400,0.357821,0.908683,0.346812,0.464389,0.552110,0.799172,0.739489,0.433842,0.298453,0.402075,0.053446,0.673851,0.942102,0.231321,0.792800,0.112242,0.376107,0.684177,0.583905,0.841457,0.648431,0.382682,0.588102,0.057068,0.846294,0.471062,0.445635,0.268914,0.682534,0.022796,0.136582,0.852072,0.194758,0.084738,0.964602,0.122709,0.744615,0.025813,0.825017,0.958427,0.479830,0.709505,0.764857,0.771665,0.660882,0.794663,0.356786,0.869332,0.627371,0.673637,0.382083,0.607975,0.478746,0.318428,0.349982,0.267884,0.776152,0.876458,0.648922,0.692352
8,17.208532,17.536793,15.183045,9.254318,10.783517,16.577442,11.753824,9.518490,9.866961,10.219504,0.788268,0.338812,0.748984,0.515859,0.569673,0.107541,0.607980,0.360333,0.128089,0.661386,0.018414,0.199051,0.712142,0.150312,0.345555,0.189217,0.622907,0.308918,0.839117,0.764496,0.028332,0.989836,0.697207,0.872221,0.803734,0.061884,0.860381,0.538003,0.585937,0.256224,0.454310,0.803790,0.800097,0.238723,0.319799,0.678606,0.439740,0.968148,0.932378,0.360534,0.427318,0.993092,0.340305,0.154385,0.442831,0.406702,0.569657,0.981971,0.259827,0.944526,0.226695,0.537304,0.919270,0.957173,0.359253,0.259371,0.794702,0.093349,0.153446,0.166885,0.082213,0.897002,0.727256,0.707718,0.762076,0.359258,0.838203,0.946311,0.710817,0.038243,0.484163,0.302287,0.213488,0.544317,0.077206,0.756679,0.214940,0.584629,0.966735,0.273528,0.605964,0.759978,0.028556,0.800696,0.460529,0.954217,0.039844,0.357008,0.913743,0.396172
9,5.020161,5.303474,3.675770,5.806665,6.654293,5.590041,5.385833,4.005312,3.945017,6.979903,0.956285,0.558634,0.537266,0.312396,0.806402,0.379756,0.665347,0.471882,0.288140,0.787945,0.273839,0.442340,0.605147,0.910939,0.855063,0.580713,0.344441,0.556045,0.905158,0.272049,0.368135,0.768940,0.590719,0.463059,0.451044,0.785218,0.254309,0.243706,0.707160,0.705247,0.775014,0.426898,0.417447,0.568740,0.763627,0.951179,0.779663,0.527511,0.455112,0.469266,0.876066,0.076232,0.132925,0.294230,0.100197,0.394657,0.526016,0.933700,0.223875,0.903641,0.443763,0.603553,0.081292,0.474225,0.444614,0.069057,0.955524,0.178539,0.691362,0.968917,0.557032,0.995012,0.155944,0.546558,0.201115,0.527076,0.049112,0.281282,0.504314,0.078860,0.579820,0.766797,0.197999,0.735595,0.323591,0.862951,0.201611,0.134550,0.954152,0.154513,0.851877,0.169827,0.231047,0.322590,0.491693,0.552317,0.702305,0.503473,0.945406,0.293013
10,4.947989,5.598896,4.452277,3.382482,6.273945,6.426279,4.776853,6.918966,4.993261,3.945662,0.884614,0.560410,0.787078,0.646434,0.562113,0.815084,0.830144,0.934119,0.241416,0.566918,0.211716,0.510419,0.777847,0.809528,0.760448,0.628515,0.711687,0.704424,0.924593,0.740935,0.254566,0.797907,0.763881,0.170554,0.462497,0.815837,0.273925,0.078535,0.589891,0.166673,0.745985,0.670753,0.899618,0.405869,0.003838,0.957241,0.102308,0.720164,0.286381,0.676946,0.183929,0.144743,0.232436,0.134824,0.075919,0.790822,0.144830,0.911788,0.948130,0.053419,0.038236,0.639025,0.103101,0.335588,0.182843,0.368431,0.673760,0.969612,0.393388,0.459075,0.851450,0.782742,0.715918,0.656694,0.877343,0.370090,0.803841,0.470771,0.492311,0.471867,0.203544,0.187545,0.654341,0.346273,0.795652,0.268895,0.834155,0.952433,0.842716,0.270883,0.677348,0.393981,0.083512,0.321948,0.487072,0.551807,0.462243,0.241519,0.019458,0.513308
