dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,352,690,353,691,LIG03,REC03,Synthetic,Secreted Signaling,79.25907135009766,2.51851749420166,0.5,0.6569012999534607,1.0
simulation_data,sample1,398,927,399,928,LIG03,REC03,Synthetic,Secreted Signaling,77.82672882080078,2.949673891067505,0.5,0.6552814245223999,0.9983184933662415
simulation_data,sample1,281,1142,282,1143,LIG03,REC03,Synthetic,Secreted Signaling,79.37883758544922,2.6369411945343018,0.5,0.6551206111907959,0.9981516003608704
simulation_data,sample1,566,927,567,928,LIG03,REC03,Synthetic,Secreted Signaling,75.95393371582031,2.949673891067505,0.5,0.6550157070159912,0.9980427026748657
simulation_data,sample1,281,961,282,962,LIG03,REC03,Synthetic,Secreted Signaling,77.88452911376953,2.6369411945343018,0.5,0.6546053886413574,0.9976167678833008
simulation_data,sample1,24,927,25,928,LIG03,REC03,Synthetic,Secreted Signaling,73.24616241455078,2.949673891067505,0.5,0.6545719504356384,0.9975821375846863
simulation_data,sample1,358,961,359,962,LIG03,REC03,Synthetic,Secreted Signaling,78.39005279541016,2.578617811203003,0.5,0.6542820930480957,0.9972811937332153
simulation_data,sample1,497,1444,498,1445,LIG03,REC03,Synthetic,Secreted Signaling,76.89603424072266,2.5834274291992188,0.5,0.654120147228241,0.9971131682395935
simulation_data,sample1,24,773,25,774,LIG03,REC03,Synthetic,Secreted Signaling,76.69419860839844,2.870622396469116,0.5,0.6535506248474121,0.9965219497680664
simulation_data,sample1,120,1461,121,1462,LIG03,REC03,Synthetic,Secreted Signaling,76.83749389648438,2.695279121398926,0.5,0.6535286903381348,0.9964991807937622
simulation_data,sample1,557,604,558,605,LIG03,REC03,Synthetic,Secreted Signaling,79.55501556396484,2.3548121452331543,0.5,0.6534711122512817,0.9964393973350525
simulation_data,sample1,352,1208,353,1209,LIG03,REC03,Synthetic,Secreted Signaling,75.05997467041016,2.6464054584503174,0.5,0.6533698439598083,0.9963343739509583
simulation_data,sample1,120,927,121,928,LIG03,REC03,Synthetic,Secreted Signaling,71.58910369873047,2.7695021629333496,0.5,0.6531209945678711,0.9960759878158569
simulation_data,sample1,497,1461,498,1462,LIG03,REC03,Synthetic,Secreted Signaling,73.10950469970703,2.695279121398926,0.5,0.652916669845581,0.9958639144897461
simulation_data,sample1,371,927,372,928,LIG03,REC03,Synthetic,Secreted Signaling,73.82411193847656,2.6464054584503174,0.5,0.6527233719825745,0.9956633448600769
simulation_data,sample1,86,773,87,774,LIG03,REC03,Synthetic,Secreted Signaling,76.15773010253906,2.7514941692352295,0.5,0.6527130603790283,0.9956525564193726
simulation_data,sample1,352,1142,353,1143,LIG03,REC03,Synthetic,Secreted Signaling,74.625732421875,2.36582612991333,0.5,0.6525105237960815,0.9954423308372498
simulation_data,sample1,288,927,289,928,LIG03,REC03,Synthetic,Secreted Signaling,74.95331573486328,2.5770716667175293,0.5,0.6524468064308167,0.9953762292861938
simulation_data,sample1,383,1176,384,1177,LIG03,REC03,Synthetic,Secreted Signaling,77.66595458984375,2.870622396469116,0.5,0.6523852944374084,0.9953123927116394
simulation_data,sample1,358,686,359,687,LIG03,REC03,Synthetic,Secreted Signaling,79.5110092163086,2.7450428009033203,0.5,0.6522723436355591,0.9951950907707214
simulation_data,sample1,400,1142,401,1143,LIG03,REC03,Synthetic,Secreted Signaling,78.58753204345703,2.2409799098968506,0.5,0.6521992683410645,0.9951192736625671
simulation_data,sample1,86,918,87,919,LIG03,REC03,Synthetic,Secreted Signaling,76.48529052734375,2.5834274291992188,0.5,0.6520023941993713,0.9949149489402771
simulation_data,sample1,281,1340,282,1341,LIG03,REC03,Synthetic,Secreted Signaling,79.30951690673828,2.3651750087738037,0.5,0.6517473459243774,0.99465012550354
simulation_data,sample1,400,961,401,962,LIG03,REC03,Synthetic,Secreted Signaling,77.46611785888672,2.2409799098968506,0.5,0.6517207026481628,0.9946225881576538
simulation_data,sample1,352,961,353,962,LIG03,REC03,Synthetic,Secreted Signaling,72.06941223144531,2.36582612991333,0.5,0.651710033416748,0.9946114420890808
simulation_data,sample1,309,686,310,687,LIG03,REC03,Synthetic,Secreted Signaling,75.1065902709961,2.7450428009033203,0.5,0.6516740918159485,0.9945741891860962
simulation_data,sample1,281,686,282,687,LIG03,REC03,Synthetic,Secreted Signaling,72.20111083984375,2.8071303367614746,0.5,0.6515604257583618,0.9944561123847961
simulation_data,sample1,358,1105,359,1106,LIG03,REC03,Synthetic,Secreted Signaling,74.72616577148438,2.8844335079193115,0.5,0.6514186859130859,0.9943090081214905
simulation_data,sample1,120,918,121,919,LIG03,REC03,Synthetic,Secreted Signaling,75.00666809082031,2.530646324157715,0.5,0.6514103412628174,0.994300365447998
simulation_data,sample1,497,1478,498,1479,LIG03,REC03,Synthetic,Secreted Signaling,74.79304504394531,2.5834274291992188,0.5,0.6511247754096985,0.9940040111541748
simulation_data,sample1,497,773,498,774,LIG03,REC03,Synthetic,Secreted Signaling,69.1158447265625,2.695279121398926,0.5,0.6510590314865112,0.9939357042312622
simulation_data,sample1,446,1176,447,1177,LIG03,REC03,Synthetic,Secreted Signaling,78.92401123046875,2.6369411945343018,0.5,0.6510345339775085,0.9939103126525879
simulation_data,sample1,120,773,121,774,LIG03,REC03,Synthetic,Secreted Signaling,68.818603515625,2.695279121398926,0.5,0.6509907841682434,0.993864893913269
simulation_data,sample1,398,1141,399,1142,LIG03,REC03,Synthetic,Secreted Signaling,71.5541763305664,2.7514941692352295,0.5,0.6509653329849243,0.9938384294509888
simulation_data,sample1,85,604,86,605,LIG03,REC03,Synthetic,Secreted Signaling,74.2765121459961,2.1314053535461426,0.5,0.6509432792663574,0.993815541267395
