dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,184,662,185,663,LIG09,REC09,Synthetic,Secreted Signaling,46.010868072509766,1.87221097946167,0.9973973035812378,0.9631807804107666,1.0
simulation_data,sample1,527,760,528,761,LIG09,REC09,Synthetic,Secreted Signaling,58.30952072143555,1.6211575269699097,0.9371285438537598,0.9578843116760254,0.9972137212753296
simulation_data,sample1,510,1123,511,1124,LIG09,REC09,Synthetic,Secreted Signaling,32.649654388427734,1.718043565750122,0.9984820485115051,0.9574001431465149,0.9969589710235596
simulation_data,sample1,483,1123,484,1124,LIG09,REC09,Synthetic,Secreted Signaling,56.04462432861328,1.8591341972351074,0.9984820485115051,0.9569326043128967,0.9967129826545715
simulation_data,sample1,510,658,511,659,LIG09,REC09,Synthetic,Secreted Signaling,36.359317779541016,1.587660312652588,0.9301062822341919,0.953384280204773,0.9948463439941406
simulation_data,sample1,483,658,484,659,LIG09,REC09,Synthetic,Secreted Signaling,59.13543701171875,1.718043565750122,0.9301062822341919,0.9528197646141052,0.9945493936538696
simulation_data,sample1,374,932,375,933,LIG05,REC05,Synthetic,Secreted Signaling,58.0,2.293848991394043,0.99988853931427,0.9501913785934448,0.9931666851043701
simulation_data,sample1,184,894,185,895,LIG09,REC09,Synthetic,Secreted Signaling,46.14108657836914,1.7904196977615356,0.8781126737594604,0.93421471118927,0.9847618341445923
simulation_data,sample1,510,630,511,631,LIG09,REC09,Synthetic,Secreted Signaling,28.017850875854492,1.444517970085144,0.9756072759628296,0.93254554271698,0.9838837385177612
simulation_data,sample1,483,630,484,631,LIG09,REC09,Synthetic,Secreted Signaling,53.00943374633789,1.5631459951400757,0.9756072759628296,0.9321622252464294,0.9836821556091309
simulation_data,sample1,598,630,599,631,LIG09,REC09,Synthetic,Secreted Signaling,54.5710563659668,1.510507583618164,0.9756072759628296,0.9321362972259521,0.9836684465408325
simulation_data,sample1,583,630,584,631,LIG09,REC09,Synthetic,Secreted Signaling,57.384666442871094,1.510507583618164,0.9756072759628296,0.9320926666259766,0.983645498752594
simulation_data,sample1,386,671,387,672,LIG05,REC05,Synthetic,Secreted Signaling,59.84145736694336,1.587273120880127,0.9543271064758301,0.9291472434997559,0.9820960164070129
simulation_data,sample1,386,777,387,778,LIG09,REC09,Synthetic,Secreted Signaling,55.94640350341797,1.695216417312622,0.7873244881629944,0.9089452028274536,0.9714683294296265
simulation_data,sample1,386,616,387,617,LIG09,REC09,Synthetic,Secreted Signaling,41.62931823730469,1.7965285778045654,0.7647480964660645,0.9063568115234375,0.9701066613197327
simulation_data,sample1,575,616,576,617,LIG09,REC09,Synthetic,Secreted Signaling,52.345008850097656,1.937454104423523,0.7647480964660645,0.9061771631240845,0.9700121879577637
simulation_data,sample1,483,1123,484,1124,LIG05,REC05,Synthetic,Secreted Signaling,56.04462432861328,2.293848991394043,0.9246519207954407,0.9043923020362854,0.9690731763839722
simulation_data,sample1,521,1123,522,1124,LIG05,REC05,Synthetic,Secreted Signaling,56.080299377441406,1.995543360710144,0.9246519207954407,0.9042677879333496,0.9690077304840088
simulation_data,sample1,490,1123,491,1124,LIG05,REC05,Synthetic,Secreted Signaling,45.617977142333984,2.293848991394043,0.9246519207954407,0.9036092758178711,0.9686613082885742
simulation_data,sample1,184,894,185,895,LIG01,REC01,Synthetic,Secreted Signaling,46.14108657836914,2.293848991394043,0.9696604013442993,0.8906264305114746,0.9618313908576965
simulation_data,sample1,527,760,528,761,LIG05,REC05,Synthetic,Secreted Signaling,58.30952072143555,1.6251075267791748,0.9056671857833862,0.8857635259628296,0.9592731595039368
simulation_data,sample1,184,662,185,663,LIG01,REC01,Synthetic,Secreted Signaling,46.010868072509766,1.9486274719238281,0.9936851859092712,0.8816579580307007,0.9571133852005005
simulation_data,sample1,374,1416,375,1417,LIG05,REC05,Synthetic,Secreted Signaling,57.87054443359375,1.868038296699524,0.9294714331626892,0.8804801106452942,0.9564937353134155
simulation_data,sample1,581,975,582,976,LIG09,REC09,Synthetic,Secreted Signaling,57.982757568359375,1.5133585929870605,0.7016252875328064,0.8760347366333008,0.9541551470756531
