dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,150,1131,151,1132,LIG05,REC05,Synthetic,Secreted Signaling,53.712196350097656,2.547718048095703,0.8928669095039368,0.9524310827255249,1.0
simulation_data,sample1,150,1035,151,1036,LIG05,REC05,Synthetic,Secreted Signaling,54.147945404052734,2.608301877975464,0.9622901082038879,0.942965030670166,0.9949591159820557
simulation_data,sample1,52,1390,53,1391,LIG05,REC05,Synthetic,Secreted Signaling,51.0,2.408376693725586,0.93076491355896,0.9414891004562378,0.9941731691360474
simulation_data,sample1,374,1390,375,1391,LIG05,REC05,Synthetic,Secreted Signaling,51.7397346496582,2.285289764404297,0.93076491355896,0.9414857625961304,0.9941713809967041
simulation_data,sample1,458,1390,459,1391,LIG05,REC05,Synthetic,Secreted Signaling,38.587562561035156,2.3470044136047363,0.93076491355896,0.9413292407989502,0.9940879940986633
simulation_data,sample1,554,1390,555,1391,LIG05,REC05,Synthetic,Secreted Signaling,35.35533905029297,2.465646982192993,0.93076491355896,0.9412968754768372,0.994070827960968
simulation_data,sample1,232,1390,233,1391,LIG05,REC05,Synthetic,Secreted Signaling,35.11410140991211,2.285289764404297,0.93076491355896,0.9412760734558105,0.994059681892395
simulation_data,sample1,236,822,237,823,LIG05,REC05,Synthetic,Secreted Signaling,55.03635025024414,3.069941997528076,0.6776087284088135,0.9367607831954956,0.9916552305221558
simulation_data,sample1,267,822,268,823,LIG05,REC05,Synthetic,Secreted Signaling,56.718605041503906,2.597285747528076,0.6776087284088135,0.9367385506629944,0.9916434288024902
simulation_data,sample1,191,822,192,823,LIG05,REC05,Synthetic,Secreted Signaling,54.037025451660156,2.5215373039245605,0.6776087284088135,0.9366879463195801,0.991616427898407
simulation_data,sample1,116,822,117,823,LIG05,REC05,Synthetic,Secreted Signaling,51.88448715209961,2.8022658824920654,0.6776087284088135,0.9366833567619324,0.9916139245033264
simulation_data,sample1,581,1181,582,1182,LIG05,REC05,Synthetic,Secreted Signaling,59.53990173339844,2.482795000076294,0.809588611125946,0.930005669593811,0.9880579710006714
simulation_data,sample1,484,827,485,828,LIG05,REC05,Synthetic,Secreted Signaling,56.14267349243164,2.7371768951416016,0.8468874096870422,0.9292491674423218,0.9876551032066345
simulation_data,sample1,505,827,506,828,LIG05,REC05,Synthetic,Secreted Signaling,53.75872039794922,2.6143388748168945,0.8468874096870422,0.9292019605636597,0.9876299500465393
simulation_data,sample1,272,827,273,828,LIG05,REC05,Synthetic,Secreted Signaling,52.0,2.547718048095703,0.8468874096870422,0.9291689395904541,0.9876123666763306
simulation_data,sample1,484,997,485,998,LIG05,REC05,Synthetic,Secreted Signaling,54.5710563659668,2.8022658824920654,0.8084390163421631,0.9288809895515442,0.9874590635299683
simulation_data,sample1,505,997,506,998,LIG05,REC05,Synthetic,Secreted Signaling,50.0,2.676506757736206,0.8084390163421631,0.9287986755371094,0.9874151945114136
simulation_data,sample1,272,997,273,998,LIG05,REC05,Synthetic,Secreted Signaling,49.81967544555664,2.608301877975464,0.8084390163421631,0.9287879467010498,0.9874094724655151
simulation_data,sample1,163,1470,164,1471,LIG05,REC05,Synthetic,Secreted Signaling,57.697486877441406,2.9937193393707275,0.8767883777618408,0.928436279296875,0.9872222542762756
