dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample4,248,1289,249,1290,LIG09,REC09,Synthetic,Secreted Signaling,54.20331954956055,1.4257967472076416,0.9854221343994141,0.9901937246322632,1.0
simulation_data,sample4,247,1289,248,1290,LIG09,REC09,Synthetic,Secreted Signaling,46.40043258666992,1.3989536762237549,0.9854221343994141,0.9901570081710815,0.999980628490448
simulation_data,sample4,502,1328,503,1329,LIG09,REC09,Synthetic,Secreted Signaling,56.859474182128906,1.8137301206588745,0.9980562925338745,0.988379716873169,0.999042809009552
simulation_data,sample4,502,1183,503,1184,LIG09,REC09,Synthetic,Secreted Signaling,59.90826416015625,1.3989536762237549,0.982693076133728,0.9853322505950928,0.9974349737167358
simulation_data,sample4,473,1475,474,1476,LIG09,REC09,Synthetic,Secreted Signaling,56.79788589477539,1.423644781112671,0.9930108189582825,0.9654191136360168,0.9869284629821777
simulation_data,sample4,248,1475,249,1476,LIG09,REC09,Synthetic,Secreted Signaling,46.615447998046875,1.482858419418335,0.9930108189582825,0.9652048349380493,0.9868154525756836
simulation_data,sample4,247,1475,248,1476,LIG09,REC09,Synthetic,Secreted Signaling,42.54409408569336,1.4549410343170166,0.9930108189582825,0.9651319980621338,0.9867769479751587
simulation_data,sample4,441,1243,442,1244,LIG09,REC09,Synthetic,Secreted Signaling,59.41380310058594,2.3514838218688965,0.9032016396522522,0.962257444858551,0.9852603673934937
simulation_data,sample4,473,1243,474,1244,LIG09,REC09,Synthetic,Secreted Signaling,50.774009704589844,1.7747163772583008,0.9032016396522522,0.9620816111564636,0.9851675629615784
simulation_data,sample4,248,1243,249,1244,LIG09,REC09,Synthetic,Secreted Signaling,47.12748718261719,1.84853196144104,0.9032016396522522,0.9619677066802979,0.985107421875
simulation_data,sample4,247,1243,248,1244,LIG09,REC09,Synthetic,Secreted Signaling,38.07886505126953,1.8137301206588745,0.9032016396522522,0.9616954922676086,0.9849638342857361
simulation_data,sample4,325,1261,326,1262,LIG09,REC09,Synthetic,Secreted Signaling,54.20331954956055,1.9369529485702515,0.9940263032913208,0.9551293253898621,0.981499433517456
simulation_data,sample4,441,1261,442,1262,LIG09,REC09,Synthetic,Secreted Signaling,52.49761962890625,2.3514838218688965,0.9940263032913208,0.9550464749336243,0.9814557433128357
simulation_data,sample4,473,1261,474,1262,LIG09,REC09,Synthetic,Secreted Signaling,43.26661682128906,1.7747163772583008,0.9940263032913208,0.9550041556358337,0.9814333915710449
simulation_data,sample4,248,1261,249,1262,LIG09,REC09,Synthetic,Secreted Signaling,39.560081481933594,1.84853196144104,0.9940263032913208,0.9549463987350464,0.9814029335975647
simulation_data,sample4,247,1261,248,1262,LIG09,REC09,Synthetic,Secreted Signaling,30.463092803955078,1.8137301206588745,0.9940263032913208,0.9548162221908569,0.9813342690467834
simulation_data,sample4,325,1116,326,1117,LIG09,REC09,Synthetic,Secreted Signaling,56.61272048950195,1.5537880659103394,0.9852232933044434,0.954504132270813,0.981169581413269
simulation_data,sample4,441,1116,442,1117,LIG09,REC09,Synthetic,Secreted Signaling,56.61272048950195,1.8863171339035034,0.9852232933044434,0.9544522166252136,0.9811421632766724
simulation_data,sample4,473,1116,474,1117,LIG09,REC09,Synthetic,Secreted Signaling,46.097721099853516,1.423644781112671,0.9852232933044434,0.9542271494865417,0.9810234308242798
simulation_data,sample4,248,1116,249,1117,LIG09,REC09,Synthetic,Secreted Signaling,40.71854782104492,1.482858419418335,0.9852232933044434,0.9540810585021973,0.9809463024139404
simulation_data,sample4,247,1116,248,1117,LIG09,REC09,Synthetic,Secreted Signaling,32.4499626159668,1.4549410343170166,0.9852232933044434,0.953848123550415,0.9808233976364136
simulation_data,sample4,500,1112,501,1113,LIG05,REC05,Synthetic,Secreted Signaling,59.4810905456543,1.5537880659103394,0.9940860271453857,0.9482076168060303,0.9778473973274231
simulation_data,sample4,500,1112,501,1113,LIG10,REC10,Synthetic,Secreted Signaling,59.4810905456543,1.423644781112671,0.9960834980010986,0.9445847868919373,0.9759359955787659
simulation_data,sample4,248,1408,249,1409,LIG09,REC09,Synthetic,Secreted Signaling,59.40538787841797,1.3638439178466797,0.9964492321014404,0.9429574608802795,0.9750773906707764
