ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,6.139671,5.865315,6.383784,3.655333,6.398204,4.344060,5.454213,6.865903,3.029646,6.418328,0.764031,0.345144,0.410941,0.766007,0.651326,0.471587,0.193787,0.513241,0.735592,0.599938,0.269910,0.087407,0.095413,0.622513,0.240016,0.357103,0.598930,0.396533,0.693211,0.105628,0.817158,0.620575,0.122859,0.976681,0.526894,0.594937,0.019160,0.987535,0.510516,0.331953,0.327408,0.839165,0.351237,0.457494,0.223921,0.362460,0.126184,0.386610,0.550082,0.702522,0.760837,0.676168,0.891925,0.364390,0.627990,0.943298,0.011992,0.478721,0.911478,0.100824,0.611085,0.254171,0.098073,0.600225,0.533142,0.909295,0.119809,0.558086,0.904448,0.347545,0.280723,0.977435,0.917466,0.730065,0.382810,0.568575,0.125552,0.252917,0.609858,0.543384,0.355321,0.081749,0.089466,0.562675,0.277686,0.822114,0.602473,0.622638,0.257097,0.044627,0.093848,0.157342,0.152173,0.996820,0.939832,0.239419,0.869186,0.795188,0.348213,0.807387
2,6.200472,5.082939,5.727808,4.500266,6.554362,4.531479,6.548453,6.536808,4.090108,3.101568,0.121399,0.709336,0.160812,0.496282,0.079999,0.804360,0.407917,0.107941,0.880153,0.280941,0.958266,0.056938,0.082081,0.731951,0.108205,0.101014,0.143067,0.736185,0.352028,0.532033,0.246888,0.284071,0.431177,0.689453,0.987014,0.833210,0.240727,0.683543,0.120595,0.775277,0.369641,0.014562,0.189901,0.710245,0.750594,0.466663,0.558940,0.407325,0.510194,0.454885,0.184360,0.659035,0.938613,0.529946,0.839711,0.735974,0.725768,0.689451,0.409074,0.840380,0.803157,0.378170,0.265382,0.614674,0.269073,0.504434,0.597367,0.052907,0.773086,0.978256,0.275212,0.691646,0.789674,0.148850,0.000357,0.676921,0.573881,0.939472,0.073969,0.818455,0.428190,0.426671,0.283806,0.333292,0.124888,0.660470,0.139358,0.234770,0.458947,0.459992,0.837775,0.834408,0.124039,0.021994,0.558625,0.656685,0.750628,0.152823,0.963018,0.557072
3,7.353692,7.225852,7.283910,6.506289,11.125313,8.019719,10.057820,9.192135,9.337753,8.327530,0.941636,0.554642,0.637414,0.369608,0.017404,0.087922,0.176197,0.143131,0.045992,0.288482,0.555704,0.266669,0.288772,0.767927,0.336418,0.976780,0.254503,0.581564,0.393696,0.662439,0.145389,0.159090,0.221754,0.381132,0.410796,0.803114,0.924090,0.403435,0.431861,0.332207,0.525376,0.919243,0.859884,0.354381,0.961620,0.576857,0.966234,0.806774,0.222874,0.340536,0.909775,0.320706,0.254341,0.092185,0.306842,0.540368,0.343764,0.626307,0.914638,0.526950,0.042206,0.050877,0.459134,0.257908,0.315596,0.853202,0.639366,0.634535,0.195973,0.689481,0.412137,0.129647,0.771406,0.180409,0.561704,0.281031,0.867388,0.411907,0.004133,0.320777,0.511096,0.348196,0.434865,0.358932,0.874745,0.086511,0.761539,0.449833,0.019333,0.072219,0.604705,0.603245,0.949813,0.467858,0.241099,0.100232,0.903719,0.785318,0.672973,0.157394
4,5.256070,3.872679,4.841496,5.429320,4.573242,6.706090,4.041902,3.168396,5.559763,4.367872,0.643578,0.146688,0.930838,0.956608,0.711874,0.025707,0.946523,0.710911,0.870945,0.396027,0.847874,0.469142,0.201475,0.714585,0.482596,0.530601,0.990352,0.777973,0.235098,0.157590,0.575101,0.593675,0.133456,0.476942,0.421802,0.022247,0.955207,0.411124,0.532470,0.616307,0.537169,0.228104,0.332428,0.879830,0.500797,0.846584,0.967172,0.718115,0.851849,0.226087,0.460298,0.191523,0.908233,0.276192,0.259914,0.026815,0.535966,0.236280,0.670340,0.839899,0.537481,0.369076,0.462725,0.010454,0.810946,0.096248,0.334247,0.581534,0.603463,0.218936,0.902813,0.307265,0.259414,0.165391,0.321436,0.423957,0.902981,0.408972,0.531106,0.950277,0.796013,0.056542,0.657489,0.870511,0.472968,0.074801,0.484884,0.844353,0.018207,0.200308,0.979447,0.144109,0.800461,0.065851,0.134485,0.224945,0.033893,0.614118,0.192007,0.452143
5,6.643657,6.121322,7.427863,11.121513,10.700423,8.549875,5.773903,8.177722,10.883862,10.098915,0.096956,0.256956,0.939506,0.632904,0.720534,0.313259,0.427992,0.708535,0.831838,0.383404,0.365738,0.775641,0.511465,0.308882,0.481477,0.146169,0.200297,0.916500,0.310862,0.458089,0.297102,0.602290,0.003443,0.770356,0.092908,0.018334,0.882080,0.311059,0.722879,0.845076,0.873233,0.894028,0.613059,0.179979,0.179982,0.175962,0.276941,0.068863,0.557209,0.456182,0.968079,0.572949,0.814428,0.830573,0.834624,0.532215,0.257386,0.424897,0.078367,0.878536,0.316719,0.484873,0.025293,0.019612,0.587688,0.467818,0.133027,0.292981,0.295522,0.328317,0.582919,0.423092,0.095783,0.816723,0.382162,0.719143,0.562895,0.771965,0.555081,0.443621,0.335695,0.131404,0.844010,0.749549,0.157543,0.067526,0.210976,0.301667,0.545485,0.355913,0.414775,0.033202,0.671783,0.313603,0.070522,0.387442,0.549232,0.527693,0.928924,0.821548
6,8.677066,9.339698,8.316062,10.747080,7.845157,10.427180,8.471007,9.526491,9.576550,7.131941,0.119091,0.874660,0.557935,0.332819,0.619720,0.699186,0.290127,0.678534,0.339939,0.876727,0.751258,0.508353,0.012132,0.862993,0.964925,0.501708,0.178566,0.970928,0.483263,0.935498,0.069977,0.474717,0.828402,0.461025,0.272023,0.197284,0.610707,0.796414,0.381847,0.274081,0.568921,0.216824,0.650047,0.454234,0.965233,0.174026,0.909618,0.145304,0.650158,0.940283,0.331457,0.779824,0.642716,0.669482,0.525146,0.999502,0.059876,0.501939,0.427129,0.434936,0.376193,0.651450,0.970829,0.744099,0.808003,0.405801,0.110682,0.052163,0.717816,0.532111,0.322216,0.410462,0.117376,0.784415,0.841559,0.715300,0.189077,0.797431,0.977185,0.483875,0.250783,0.554513,0.599670,0.104540,0.869850,0.251644,0.016697,0.048966,0.288900,0.687368,0.152409,0.627428,0.391879,0.916757,0.152554,0.471215,0.815499,0.381815,0.096824,0.193958
7,6.678096,9.637444,8.280375,6.586074,9.764055,6.047007,10.010739,5.792217,10.167460,8.961424,0.484498,0.506324,0.013290,0.393334,0.415045,0.230090,0.407973,0.887331,0.036507,0.348276,0.799918,0.229108,0.400942,0.486885,0.106834,0.288225,0.495152,0.524422,0.925642,0.164933,0.596547,0.662827,0.508281,0.131900,0.455957,0.690333,0.110341,0.284101,0.356534,0.179762,0.847086,0.972828,0.976200,0.953945,0.781300,0.437185,0.584593,0.371585,0.885027,0.810501,0.508273,0.367390,0.103134,0.423845,0.428659,0.794369,0.860452,0.485142,0.611934,0.238813,0.439008,0.607540,0.494928,0.469303,0.551605,0.907360,0.789170,0.236933,0.616764,0.448915,0.413444,0.161453,0.295737,0.440643,0.772015,0.988346,0.860328,0.272217,0.956749,0.215821,0.501147,0.978224,0.051305,0.004416,0.375817,0.830232,0.360444,0.771913,0.238113,0.201500,0.160511,0.605216,0.462703,0.171434,0.251606,0.450285,0.321402,0.541914,0.211945,0.198473
8,7.213112,11.044583,10.832504,5.684762,9.335101,10.197790,7.200583,8.752767,10.670197,9.499438,0.033021,0.021577,0.256253,0.885443,0.435800,0.227866,0.863652,0.098141,0.100424,0.761991,0.166675,0.651731,0.995570,0.533346,0.736546,0.480985,0.796541,0.799080,0.798222,0.950334,0.818203,0.703688,0.072045,0.403026,0.449431,0.830378,0.992529,0.361494,0.660613,0.899903,0.887570,0.398829,0.736051,0.049692,0.086237,0.934157,0.349695,0.951467,0.984228,0.799262,0.962957,0.565207,0.632602,0.734101,0.814647,0.597330,0.807375,0.359381,0.332638,0.929594,0.088318,0.363249,0.117535,0.911627,0.330945,0.143050,0.555012,0.669643,0.198952,0.496410,0.781506,0.782454,0.802451,0.744365,0.115048,0.251680,0.051352,0.521172,0.944223,0.943199,0.151512,0.002579,0.111513,0.578810,0.630569,0.185655,0.820897,0.510008,0.755078,0.135216,0.378425,0.227908,0.162078,0.296525,0.210853,0.120308,0.457989,0.856908,0.698293,0.412261
9,9.717401,10.605361,9.683197,10.484353,11.059447,10.546162,8.425680,9.967649,9.544524,9.440070,0.699414,0.574261,0.183064,0.914655,0.464997,0.664140,0.315485,0.636765,0.222920,0.111892,0.217771,0.696045,0.475815,0.499904,0.189581,0.160898,0.306726,0.430482,0.071720,0.468230,0.999719,0.507714,0.851048,0.422875,0.158176,0.685450,0.975882,0.292723,0.822908,0.624693,0.358213,0.168616,0.864933,0.193135,0.762635,0.395488,0.169125,0.411470,0.202676,0.647096,0.395460,0.803230,0.415939,0.959499,0.121455,0.371816,0.559705,0.943121,0.590591,0.180224,0.763404,0.637289,0.913876,0.219213,0.436462,0.463116,0.107300,0.710240,0.332118,0.394780,0.659151,0.862019,0.389282,0.577650,0.734270,0.586703,0.750512,0.656278,0.178577,0.877237,0.670372,0.158041,0.621825,0.524178,0.722012,0.016970,0.985625,0.343794,0.251220,0.379249,0.888320,0.385527,0.317376,0.510255,0.397502,0.300879,0.147798,0.670525,0.154230,0.115507
10,6.946753,7.093426,5.718013,8.922990,9.653381,8.954727,6.488662,11.071788,9.366398,7.465725,0.157818,0.406744,0.197727,0.367594,0.964368,0.773161,0.847022,0.488408,0.224517,0.950286,0.924798,0.754589,0.863178,0.447951,0.538204,0.407579,0.971431,0.919001,0.018853,0.609618,0.642547,0.369403,0.528444,0.458141,0.593089,0.755560,0.719088,0.226970,0.998194,0.031290,0.669640,0.612119,0.483790,0.801900,0.887966,0.269721,0.461937,0.865771,0.320927,0.201256,0.664197,0.094459,0.506214,0.418243,0.228490,0.527980,0.310351,0.480662,0.942458,0.223018,0.274404,0.943579,0.930222,0.845071,0.997882,0.087422,0.986732,0.664542,0.884025,0.917643,0.611615,0.490879,0.416969,0.397743,0.667828,0.832873,0.599735,0.642993,0.963746,0.400798,0.516926,0.622074,0.747138,0.829602,0.042041,0.942717,0.698719,0.710804,0.791028,0.674180,0.001132,0.668862,0.110003,0.310383,0.719146,0.591780,0.977888,0.367747,0.545386,0.221586
