ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,13.654275,12.030027,9.827843,12.041034,13.712977,11.080060,7.858309,10.152914,8.371006,11.229958,0.174201,0.575432,0.091374,0.894616,0.043322,0.008641,0.254793,0.047930,0.154353,0.967057,0.063935,0.894474,0.782094,0.482709,0.764312,0.502844,0.269429,0.404036,0.308595,0.515710,0.632222,0.751723,0.694893,0.749871,0.934956,0.469450,0.450925,0.723988,0.850687,0.045849,0.627511,0.931628,0.486988,0.503454,0.669383,0.538975,0.454872,0.268284,0.312200,0.511328,0.925777,0.330631,0.774240,0.880223,0.391852,0.857352,0.471213,0.436818,0.471352,0.946904,0.939909,0.363185,0.492893,0.461590,0.786548,0.138119,0.215939,0.216992,0.663015,0.552237,0.385821,0.026728,0.902925,0.014971,0.991735,0.099357,0.791494,0.216985,0.437028,0.900463,0.778094,0.841725,0.018429,0.471085,0.187893,0.604816,0.990274,0.609885,0.695214,0.577226,0.051178,0.660100,0.127351,0.081736,0.775993,0.337494,0.337415,0.982273,0.524737,0.306399
2,3.098212,4.025566,6.750311,3.182466,3.515063,4.758194,6.126827,6.502503,5.537694,3.466298,0.920895,0.959902,0.057697,0.391626,0.093795,0.974965,0.432060,0.530487,0.390741,0.715693,0.911375,0.455980,0.167440,0.456814,0.109561,0.790158,0.331865,0.297278,0.239181,0.684061,0.866643,0.019212,0.202580,0.635482,0.000504,0.349185,0.046676,0.171982,0.667727,0.011898,0.056274,0.447166,0.805321,0.868090,0.010910,0.346485,0.060240,0.404614,0.254608,0.473917,0.014758,0.522884,0.083101,0.639664,0.924368,0.550189,0.461719,0.015883,0.626555,0.682691,0.073231,0.011751,0.114304,0.197183,0.820717,0.332702,0.465166,0.263259,0.894350,0.741049,0.032987,0.419000,0.425247,0.467846,0.332536,0.307357,0.133464,0.446757,0.240881,0.325164,0.288580,0.509231,0.584404,0.602034,0.174217,0.866638,0.732567,0.691831,0.626252,0.061436,0.651305,0.443416,0.996569,0.138584,0.075468,0.847799,0.187979,0.572910,0.664735,0.569069
3,11.091228,9.128317,12.046601,15.154968,14.468602,11.164450,15.414999,15.585516,15.262933,11.967334,0.510353,0.928225,0.209581,0.234206,0.112956,0.509383,0.090008,0.648875,0.026418,0.665755,0.661056,0.453130,0.880170,0.203045,0.693261,0.149961,0.759541,0.592872,0.231649,0.312610,0.862775,0.642316,0.016547,0.535735,0.314412,0.129888,0.768680,0.045110,0.275861,0.000987,0.765697,0.191698,0.787981,0.351945,0.458084,0.603646,0.193408,0.906975,0.029636,0.481310,0.875932,0.204726,0.262138,0.420482,0.524065,0.102422,0.459367,0.404211,0.398208,0.338650,0.242691,0.349440,0.677905,0.578907,0.998570,0.750395,0.031525,0.719320,0.146061,0.907974,0.895924,0.204462,0.094198,0.127896,0.806379,0.594141,0.318541,0.557919,0.685888,0.451059,0.731520,0.225947,0.047177,0.220230,0.999487,0.076076,0.373417,0.304081,0.310363,0.809088,0.940506,0.557825,0.372883,0.777045,0.008037,0.022097,0.914997,0.265863,0.029099,0.822267
4,5.417927,3.398353,3.197656,6.592963,4.642103,3.312068,3.154107,6.387864,5.962760,3.060233,0.666878,0.953587,0.823002,0.139450,0.892448,0.076031,0.424487,0.581182,0.350700,0.629720,0.359206,0.623691,0.998274,0.166783,0.786833,0.923221,0.400517,0.482234,0.653078,0.835374,0.263584,0.182844,0.320096,0.132033,0.675055,0.538204,0.719497,0.510854,0.011460,0.276032,0.544291,0.184259,0.126139,0.752676,0.182651,0.584714,0.621930,0.570417,0.831258,0.102949,0.312158,0.263762,0.968956,0.188612,0.352422,0.784899,0.930701,0.137329,0.251680,0.824217,0.188479,0.792172,0.868964,0.919020,0.395628,0.889762,0.307899,0.544377,0.571097,0.406984,0.192726,0.099007,0.544704,0.698774,0.541145,0.804949,0.810561,0.745779,0.436207,0.418689,0.953212,0.947282,0.500743,0.145055,0.957799,0.095785,0.128730,0.747776,0.211277,0.584684,0.377607,0.710627,0.076215,0.495279,0.478091,0.380422,0.496807,0.079616,0.333134,0.105914
5,9.435652,11.612624,13.325932,10.109887,15.222567,15.596631,10.166291,11.276567,12.864451,8.467217,0.736959,0.045723,0.447492,0.305313,0.616077,0.222289,0.255859,0.328946,0.284095,0.792348,0.444641,0.139032,0.478497,0.624084,0.586344,0.431188,0.112905,0.160407,0.413152,0.470837,0.531234,0.315762,0.073154,0.740915,0.058626,0.039929,0.472486,0.100716,0.066570,0.311731,0.741990,0.273257,0.207610,0.573153,0.786469,0.751080,0.719706,0.365103,0.324150,0.124675,0.969514,0.712960,0.391200,0.080454,0.177224,0.212084,0.025168,0.253292,0.285768,0.536527,0.454571,0.676812,0.076422,0.703295,0.428733,0.702870,0.646547,0.247010,0.859175,0.023632,0.132716,0.482588,0.084943,0.103652,0.500959,0.117394,0.720946,0.074849,0.732730,0.604145,0.342577,0.621760,0.175320,0.523053,0.115732,0.391868,0.119891,0.787663,0.169736,0.417977,0.707780,0.601281,0.071200,0.180111,0.505089,0.479636,0.643701,0.410033,0.535598,0.743691
6,10.050091,15.518756,10.548516,15.458872,8.123396,10.405252,9.770809,15.532652,7.887835,15.204804,0.905574,0.052819,0.305131,0.789014,0.471036,0.700071,0.566310,0.412168,0.555128,0.066294,0.992773,0.784536,0.995525,0.902133,0.999632,0.700355,0.914888,0.204946,0.819111,0.223775,0.416618,0.773514,0.962463,0.129106,0.531563,0.015656,0.889898,0.678563,0.514194,0.804125,0.059597,0.582363,0.957396,0.482079,0.631643,0.945428,0.915032,0.398118,0.129759,0.106153,0.979632,0.351183,0.847772,0.880185,0.337511,0.197028,0.453757,0.301784,0.283721,0.400457,0.026230,0.905972,0.626037,0.954106,0.972492,0.940210,0.289564,0.706871,0.414790,0.486512,0.583348,0.299050,0.756678,0.854019,0.025020,0.699862,0.525388,0.781307,0.849646,0.701604,0.970853,0.128948,0.769668,0.007802,0.050514,0.933446,0.281134,0.905851,0.083135,0.020227,0.910322,0.371232,0.599609,0.832417,0.790437,0.537439,0.880507,0.235814,0.450581,0.238333
7,4.119572,5.192179,5.346115,6.598130,5.217097,5.531615,3.051529,4.435081,6.705931,4.391976,0.710174,0.030926,0.413571,0.589902,0.325368,0.383741,0.867267,0.808592,0.961827,0.839450,0.887889,0.022879,0.458587,0.120384,0.199909,0.050296,0.204534,0.038535,0.247362,0.764509,0.368303,0.644634,0.954844,0.677135,0.897856,0.184086,0.657569,0.164538,0.617877,0.456689,0.626765,0.202714,0.379388,0.572430,0.891174,0.584449,0.786688,0.435401,0.720805,0.063937,0.224974,0.537217,0.710256,0.191440,0.643552,0.164348,0.297209,0.340744,0.686592,0.385268,0.994240,0.657214,0.285535,0.246172,0.807809,0.905068,0.870311,0.013668,0.668923,0.223225,0.338918,0.502641,0.970883,0.824956,0.656850,0.549878,0.220619,0.206497,0.924235,0.248602,0.285663,0.669663,0.211831,0.347678,0.108328,0.085924,0.400211,0.219574,0.544377,0.314191,0.934593,0.228438,0.614470,0.400454,0.118552,0.911990,0.440089,0.000589,0.349946,0.258195
8,10.010573,11.985057,11.117405,9.433922,13.234854,8.127195,8.139019,8.611652,11.033725,9.861154,0.280344,0.642534,0.502340,0.052125,0.223117,0.551839,0.446239,0.744036,0.827626,0.015906,0.960498,0.172248,0.688952,0.949083,0.587158,0.293685,0.812729,0.933133,0.737486,0.833602,0.814962,0.962545,0.758838,0.729656,0.699678,0.486219,0.405447,0.416058,0.145144,0.908618,0.585728,0.981002,0.608973,0.306502,0.626152,0.968056,0.333968,0.787615,0.816758,0.680642,0.848432,0.048351,0.127909,0.668303,0.252417,0.227051,0.909907,0.149107,0.750783,0.050082,0.892709,0.753440,0.856196,0.088385,0.600159,0.915805,0.722470,0.311966,0.561862,0.802062,0.857404,0.151657,0.144923,0.675926,0.027805,0.501519,0.370660,0.301338,0.155036,0.832549,0.238350,0.347112,0.589513,0.051532,0.022591,0.754343,0.963732,0.250209,0.110491,0.510804,0.241492,0.045308,0.674416,0.458218,0.213875,0.119741,0.383903,0.389505,0.548261,0.773643
9,3.485968,4.321668,4.451172,3.055574,5.685848,6.449496,3.124835,3.862140,5.015633,5.710142,0.500333,0.864011,0.022600,0.800663,0.893580,0.562538,0.321851,0.444553,0.718173,0.038182,0.250570,0.849095,0.448605,0.033567,0.407389,0.001761,0.048707,0.888683,0.244338,0.085047,0.123932,0.970133,0.682551,0.713751,0.177937,0.162176,0.138639,0.812330,0.079345,0.005176,0.377197,0.991950,0.956731,0.898833,0.341429,0.884977,0.405060,0.053286,0.305441,0.658376,0.816747,0.049613,0.430130,0.513835,0.758538,0.711113,0.497678,0.434882,0.596771,0.664034,0.724354,0.561756,0.100304,0.114847,0.102152,0.731353,0.248957,0.558587,0.517762,0.274337,0.607968,0.053445,0.618487,0.961659,0.860297,0.588855,0.952292,0.365137,0.412350,0.914263,0.460374,0.267052,0.600689,0.248293,0.850831,0.357212,0.538427,0.488326,0.595938,0.155820,0.810115,0.940959,0.898963,0.237208,0.654886,0.730087,0.045993,0.478626,0.859559,0.473260
10,14.849320,13.692191,12.466834,8.660439,8.020818,13.067270,12.767415,14.145681,9.213800,8.447234,0.699247,0.089143,0.556142,0.556567,0.463081,0.452434,0.005877,0.093333,0.329916,0.870865,0.239406,0.643655,0.919149,0.652259,0.877666,0.589552,0.906479,0.496484,0.473983,0.341964,0.092546,0.156091,0.009929,0.425393,0.971856,0.437237,0.915207,0.786004,0.087236,0.618537,0.824492,0.631997,0.915309,0.372579,0.288418,0.412946,0.349775,0.489065,0.416099,0.217848,0.590275,0.233005,0.256411,0.784088,0.437600,0.102666,0.493486,0.253397,0.446794,0.350422,0.327779,0.066869,0.025296,0.811972,0.655650,0.479803,0.769541,0.030247,0.437328,0.727904,0.585921,0.578274,0.920953,0.921910,0.229474,0.692172,0.352144,0.949660,0.611110,0.849528,0.430415,0.792944,0.821229,0.062144,0.335233,0.305922,0.433730,0.340838,0.851467,0.024057,0.938482,0.022114,0.541214,0.887012,0.300431,0.127014,0.039558,0.455048,0.751502,0.529476
