ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,6.251501,3.833988,5.766856,6.486136,6.435405,4.209522,5.511993,6.261975,3.914690,5.295317,0.567129,0.767650,0.458878,0.956211,0.192456,0.815575,0.959024,0.345566,0.618334,0.410071,0.043914,0.881868,0.884149,0.774457,0.792106,0.588579,0.552646,0.814932,0.428307,0.686405,0.159461,0.708806,0.289651,0.080149,0.227918,0.017675,0.663981,0.756345,0.856666,0.661384,0.711908,0.692711,0.440174,0.395776,0.983055,0.927496,0.046962,0.534530,0.916980,0.393675,0.765088,0.165132,0.691569,0.592199,0.582396,0.786144,0.218670,0.742209,0.005031,0.751414,0.910837,0.907680,0.031851,0.862474,0.145132,0.703593,0.445850,0.124419,0.999330,0.434423,0.849218,0.154933,0.149960,0.890035,0.433479,0.769073,0.789412,0.947958,0.063888,0.767195,0.308088,0.267304,0.528354,0.247291,0.262057,0.700769,0.194710,0.116360,0.002822,0.294963,0.854774,0.125965,0.309642,0.662198,0.822374,0.477070,0.305204,0.151022,0.955525,0.953902
2,5.916708,3.011961,5.879276,6.681557,3.103601,4.650087,3.408378,4.208840,6.182921,6.229659,0.350878,0.115596,0.242851,0.537837,0.782375,0.827765,0.656743,0.948065,0.155354,0.887113,0.457056,0.275430,0.889181,0.088792,0.575581,0.489419,0.621556,0.381096,0.072314,0.086078,0.088228,0.067229,0.216035,0.435177,0.514670,0.519734,0.221546,0.222987,0.413582,0.063351,0.849125,0.747590,0.284711,0.306842,0.732938,0.138231,0.230410,0.974140,0.127390,0.426640,0.346609,0.619312,0.513013,0.831203,0.293879,0.808742,0.750395,0.613244,0.994732,0.069879,0.582824,0.867845,0.847089,0.265784,0.183992,0.665715,0.076147,0.940088,0.717474,0.849611,0.029258,0.319370,0.572342,0.992900,0.768808,0.009295,0.027536,0.412554,0.433960,0.508202,0.416876,0.215964,0.283455,0.143011,0.712915,0.629264,0.299910,0.661827,0.840235,0.642617,0.251044,0.087427,0.323300,0.119005,0.873936,0.705017,0.422827,0.994206,0.842883,0.405674
3,3.979550,5.284498,6.865728,6.098225,6.747661,3.231286,4.959752,3.698127,3.433210,4.308285,0.172737,0.084588,0.065337,0.767778,0.945600,0.974410,0.993973,0.290877,0.702638,0.190545,0.894612,0.311963,0.113297,0.608143,0.543077,0.780884,0.651813,0.264605,0.504170,0.220175,0.189529,0.208304,0.556983,0.955054,0.461410,0.207453,0.274130,0.405613,0.406120,0.232451,0.029499,0.564961,0.060454,0.621532,0.485736,0.884712,0.421115,0.448042,0.788353,0.724955,0.877778,0.799778,0.499010,0.761428,0.267441,0.058127,0.177944,0.385291,0.237627,0.210039,0.774766,0.934495,0.971938,0.551679,0.380832,0.705376,0.696339,0.868396,0.163970,0.584785,0.178439,0.294138,0.057900,0.591658,0.098885,0.831911,0.688510,0.649052,0.333975,0.618348,0.836427,0.692262,0.086422,0.021091,0.909779,0.904137,0.038701,0.036998,0.958722,0.199063,0.849928,0.820091,0.169313,0.136430,0.295706,0.342737,0.724840,0.758649,0.177102,0.147469
4,8.857005,8.003333,6.638284,6.226250,7.500302,7.976313,6.151466,6.685136,8.265864,8.698189,0.400696,0.480949,0.916670,0.477567,0.658803,0.940888,0.644084,0.731499,0.388607,0.456341,0.587040,0.237592,0.669910,0.705942,0.362579,0.076182,0.163616,0.680246,0.870305,0.528100,0.325898,0.034650,0.901982,0.196383,0.166890,0.574593,0.516333,0.014245,0.853990,0.076876,0.560596,0.063188,0.868249,0.576540,0.532262,0.993398,0.741865,0.176527,0.898742,0.572945,0.399575,0.079309,0.965973,0.125993,0.735156,0.070424,0.722578,0.853803,0.774643,0.057971,0.885933,0.577076,0.108544,0.934467,0.021383,0.839979,0.581520,0.451112,0.082136,0.930841,0.457220,0.515634,0.465041,0.092348,0.510938,0.509446,0.758122,0.654574,0.182352,0.555481,0.696382,0.307427,0.691557,0.072328,0.528359,0.094670,0.105240,0.229514,0.178141,0.076022,0.276770,0.023664,0.568413,0.654955,0.728556,0.180050,0.479742,0.926540,0.517934,0.167264
5,5.146142,6.770085,5.175948,5.294525,6.894788,6.792706,3.413966,3.954808,3.868699,6.870251,0.422258,0.831688,0.703869,0.967746,0.918308,0.298539,0.626236,0.548439,0.505212,0.280010,0.782363,0.551816,0.262436,0.759015,0.122585,0.105665,0.076359,0.356808,0.047509,0.944416,0.524130,0.009652,0.568992,0.819246,0.120280,0.866654,0.910316,0.864362,0.102797,0.040708,0.846605,0.502835,0.648170,0.803735,0.971792,0.362121,0.597573,0.925723,0.211839,0.389473,0.367305,0.301176,0.962635,0.698210,0.551176,0.467996,0.930451,0.139054,0.657302,0.032950,0.216282,0.046348,0.124481,0.179489,0.879671,0.655532,0.771951,0.765697,0.779619,0.262743,0.220966,0.484221,0.225618,0.935319,0.742943,0.993385,0.542610,0.415066,0.490049,0.683717,0.384284,0.852419,0.072226,0.583666,0.331492,0.207482,0.522704,0.646717,0.545758,0.558496,0.548859,0.670074,0.618233,0.131690,0.878798,0.951190,0.550403,0.015936,0.074420,0.943217
6,8.565196,7.918962,7.550751,4.994643,5.867457,6.952833,4.623850,6.348156,7.523812,8.340639,0.987404,0.298877,0.823740,0.856960,0.064754,0.118191,0.515403,0.482113,0.889874,0.677796,0.734278,0.182919,0.784786,0.047631,0.432504,0.933245,0.788425,0.419650,0.105496,0.000023,0.988813,0.955413,0.091812,0.144568,0.678358,0.185669,0.760018,0.433462,0.570914,0.497751,0.493763,0.412246,0.276388,0.680525,0.946972,0.784207,0.962640,0.981356,0.527838,0.451113,0.902518,0.505528,0.591438,0.238029,0.446800,0.808060,0.685072,0.231318,0.160097,0.626522,0.176105,0.054931,0.614939,0.075155,0.485590,0.634064,0.203297,0.823887,0.071676,0.767034,0.236925,0.142272,0.020069,0.088124,0.105469,0.800236,0.001149,0.987776,0.362606,0.370179,0.238952,0.088853,0.438500,0.064154,0.534416,0.730780,0.374425,0.911868,0.140872,0.669969,0.068062,0.696502,0.537868,0.088850,0.681289,0.683001,0.299018,0.387398,0.133644,0.464245
7,5.111423,6.517614,6.355394,6.890343,3.395984,3.702595,6.176952,6.703438,4.257351,3.118769,0.095311,0.634732,0.906976,0.729568,0.492554,0.878477,0.118887,0.902279,0.911750,0.030614,0.819064,0.332786,0.220097,0.013500,0.671674,0.290467,0.640536,0.934274,0.157581,0.519611,0.832122,0.864337,0.195337,0.190542,0.080478,0.470651,0.971487,0.297594,0.651333,0.316002,0.234269,0.672786,0.119961,0.887085,0.453877,0.513934,0.003510,0.105500,0.311736,0.605076,0.099273,0.497610,0.463724,0.652658,0.451928,0.280740,0.179679,0.142382,0.970352,0.873973,0.196423,0.724835,0.525853,0.167238,0.150152,0.758699,0.849609,0.709942,0.812278,0.475445,0.730903,0.250302,0.057649,0.383930,0.825578,0.830942,0.453780,0.359595,0.936104,0.590382,0.952325,0.549651,0.579305,0.296492,0.303970,0.524192,0.365535,0.161072,0.297651,0.369336,0.357897,0.100871,0.040954,0.229144,0.466430,0.249904,0.740219,0.762071,0.339785,0.287063
8,4.913646,6.425795,8.555994,5.209606,8.318642,5.117080,4.828470,8.614051,8.456190,5.902863,0.415436,0.410989,0.368677,0.360219,0.021533,0.582806,0.300814,0.297379,0.110935,0.398901,0.349366,0.811532,0.150624,0.719662,0.337509,0.128635,0.742136,0.145976,0.924411,0.594003,0.041626,0.302874,0.650157,0.180396,0.756681,0.580300,0.975785,0.972877,0.682412,0.157612,0.877074,0.826156,0.366486,0.221104,0.955995,0.373417,0.489291,0.447329,0.945939,0.153667,0.527984,0.091244,0.305390,0.673802,0.277748,0.756336,0.582541,0.739305,0.048570,0.376902,0.925264,0.525048,0.516656,0.296439,0.130389,0.903680,0.380080,0.100638,0.660538,0.807507,0.703037,0.314756,0.967520,0.125967,0.732536,0.305572,0.369979,0.255268,0.366531,0.096384,0.876452,0.023018,0.006222,0.474977,0.807725,0.920826,0.232536,0.980547,0.021690,0.098454,0.179097,0.875397,0.894724,0.521660,0.906993,0.941322,0.276382,0.750047,0.321587,0.949629
9,8.133791,5.990449,6.215265,8.208642,7.489640,5.811317,7.172712,5.995254,7.469584,4.774586,0.973274,0.811303,0.385001,0.279135,0.391471,0.912225,0.233870,0.469552,0.791158,0.182862,0.981358,0.568336,0.283996,0.373035,0.022674,0.674299,0.548521,0.983250,0.859052,0.655561,0.893566,0.027574,0.646579,0.942869,0.004740,0.014902,0.015656,0.283701,0.923850,0.481706,0.558117,0.199370,0.002998,0.771088,0.782546,0.488421,0.495689,0.415000,0.612984,0.704607,0.009033,0.481163,0.668664,0.118885,0.387967,0.526792,0.380555,0.943729,0.695413,0.947002,0.016233,0.651109,0.339614,0.446538,0.421697,0.621473,0.390317,0.737894,0.944037,0.734454,0.851703,0.919813,0.035490,0.409012,0.718018,0.203170,0.906120,0.415695,0.409282,0.215499,0.958589,0.433595,0.361231,0.038618,0.951027,0.668467,0.513142,0.252260,0.641351,0.690995,0.251844,0.504570,0.360412,0.024756,0.071658,0.860407,0.303570,0.687666,0.842243,0.641092
10,5.782838,6.097677,4.103922,5.903005,5.798756,5.447054,3.038866,4.783333,5.212928,3.074647,0.909830,0.361244,0.091709,0.077396,0.140579,0.960658,0.932754,0.939820,0.872162,0.333590,0.885514,0.289636,0.082832,0.737674,0.608552,0.874797,0.054965,0.018088,0.528560,0.208627,0.477122,0.929009,0.916796,0.325922,0.083861,0.836618,0.753705,0.702268,0.576211,0.085964,0.005058,0.336740,0.788481,0.219115,0.954384,0.378164,0.164304,0.451056,0.082263,0.332882,0.601255,0.062572,0.502145,0.439450,0.329936,0.437688,0.904299,0.808987,0.877210,0.850039,0.466840,0.615355,0.283528,0.642505,0.503584,0.879357,0.574954,0.537692,0.969880,0.309540,0.589602,0.830825,0.506604,0.766060,0.297586,0.274176,0.900389,0.566546,0.797607,0.201621,0.662267,0.963330,0.355414,0.459449,0.096240,0.239248,0.892385,0.555985,0.960015,0.538001,0.726521,0.323711,0.454168,0.889821,0.690277,0.393836,0.181667,0.271863,0.835869,0.574621
