ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,5.982724,4.681221,6.421587,6.215426,6.474101,4.946713,4.006492,5.491342,4.113627,5.478485,0.125356,0.007321,0.645151,0.909210,0.345619,0.105658,0.665052,0.944690,0.348486,0.470864,0.732284,0.598003,0.359504,0.416409,0.104507,0.827956,0.556885,0.943636,0.536523,0.993211,0.379255,0.003548,0.158378,0.264322,0.394172,0.354589,0.069467,0.306534,0.475706,0.204198,0.026129,0.897575,0.070200,0.850604,0.570389,0.755841,0.216471,0.719675,0.729095,0.798273,0.317792,0.554037,0.051497,0.621362,0.133186,0.909781,0.406592,0.939540,0.229912,0.749077,0.136235,0.105312,0.109601,0.522339,0.389954,0.729172,0.778019,0.694742,0.602164,0.647215,0.256663,0.448304,0.953692,0.839148,0.647458,0.616633,0.456815,0.444023,0.171948,0.113108,0.388475,0.586224,0.499742,0.124052,0.652861,0.811185,0.991553,0.676279,0.623397,0.600715,0.012361,0.118065,0.253717,0.780279,0.504229,0.137983,0.590368,0.248345,0.294396,0.055629
2,4.004720,5.740756,5.364583,6.594926,6.363132,4.803464,5.981854,5.987660,4.948015,4.282963,0.705769,0.136595,0.155368,0.011993,0.719628,0.670670,0.675334,0.432832,0.800719,0.880075,0.439242,0.719283,0.822312,0.348345,0.820927,0.131392,0.577655,0.626549,0.169749,0.196579,0.537771,0.498937,0.193031,0.492626,0.110726,0.931615,0.533805,0.585718,0.291924,0.373914,0.207399,0.000753,0.579456,0.859974,0.750372,0.223362,0.943893,0.368342,0.426427,0.378203,0.671100,0.577062,0.252263,0.413097,0.572249,0.680757,0.711070,0.554717,0.003987,0.831601,0.128610,0.029173,0.674167,0.649195,0.167096,0.223228,0.868789,0.923977,0.117440,0.304142,0.933816,0.599206,0.347127,0.594572,0.195040,0.093756,0.866995,0.239443,0.012731,0.247646,0.191626,0.293272,0.672287,0.819376,0.317949,0.704333,0.881350,0.619816,0.163400,0.721234,0.413213,0.703794,0.528622,0.587052,0.183642,0.034615,0.078596,0.954227,0.729735,0.592847
3,3.465750,5.704460,6.817386,5.183692,6.076948,3.686142,3.635579,6.018510,3.155926,5.804479,0.899717,0.846675,0.741610,0.797620,0.075736,0.157763,0.245615,0.735811,0.530510,0.654390,0.495258,0.266663,0.151392,0.359954,0.789436,0.755049,0.611196,0.587900,0.777477,0.562554,0.785045,0.599571,0.960927,0.030620,0.473305,0.770880,0.503130,0.566246,0.091948,0.157447,0.035400,0.563742,0.994560,0.018323,0.418129,0.871014,0.301810,0.273886,0.142791,0.490830,0.062083,0.848230,0.188808,0.571234,0.949794,0.650435,0.277752,0.854473,0.642020,0.198274,0.909503,0.476113,0.702472,0.416279,0.114995,0.944600,0.910794,0.691099,0.291415,0.455754,0.860963,0.190053,0.951918,0.699385,0.020850,0.136622,0.183230,0.474917,0.615714,0.453761,0.753810,0.498656,0.631880,0.173018,0.587305,0.690444,0.879547,0.077588,0.206941,0.349184,0.710975,0.222816,0.262209,0.216626,0.108077,0.156288,0.623707,0.201559,0.399171,0.696326
4,14.498902,11.607117,18.832724,18.748362,17.304192,18.680407,18.148199,17.922451,11.596192,16.472450,0.432151,0.895780,0.787440,0.229719,0.535861,0.771982,0.807162,0.365540,0.313951,0.012849,0.816356,0.289098,0.947562,0.083783,0.525501,0.831902,0.524775,0.054394,0.786679,0.841339,0.296510,0.562100,0.129275,0.333422,0.361065,0.652111,0.632769,0.065738,0.631180,0.793177,0.977441,0.750119,0.256338,0.465824,0.132289,0.509814,0.730023,0.614861,0.072015,0.283741,0.807249,0.214706,0.740219,0.989646,0.021716,0.236057,0.111713,0.271028,0.111465,0.467658,0.546479,0.226536,0.150852,0.285949,0.003529,0.573611,0.482401,0.331372,0.887582,0.190962,0.060885,0.189451,0.420152,0.783177,0.466305,0.269199,0.898036,0.722062,0.735741,0.558239,0.995352,0.144856,0.012931,0.636497,0.137404,0.342155,0.531824,0.245916,0.546520,0.247361,0.083871,0.365156,0.938495,0.957769,0.151750,0.361314,0.431326,0.645217,0.347217,0.458768
5,5.843358,5.230768,6.892614,5.156750,5.623104,3.663103,3.937988,5.764898,6.747413,6.526354,0.911487,0.349376,0.071810,0.826418,0.051544,0.958783,0.385285,0.101900,0.154945,0.911161,0.090870,0.075406,0.229214,0.367061,0.622844,0.310987,0.846031,0.230274,0.270139,0.519374,0.613340,0.809636,0.872562,0.395931,0.487975,0.078268,0.676557,0.032527,0.876304,0.112594,0.007593,0.175572,0.012927,0.228837,0.029195,0.709470,0.563685,0.410185,0.871785,0.114176,0.045016,0.364967,0.573776,0.160761,0.869370,0.396945,0.220162,0.616173,0.648901,0.761077,0.321340,0.513524,0.836155,0.713035,0.411791,0.413529,0.657247,0.037955,0.709740,0.765889,0.512561,0.917786,0.887201,0.672757,0.578739,0.480979,0.867854,0.893344,0.540920,0.772522,0.381278,0.680468,0.322227,0.015133,0.008089,0.201770,0.976234,0.279314,0.583033,0.537385,0.548713,0.692306,0.663330,0.429803,0.254735,0.553570,0.935727,0.590043,0.431800,0.865384
6,15.725784,14.358322,10.299630,16.837238,10.362395,18.640219,14.803693,18.692053,15.504796,11.044100,0.131740,0.987975,0.362546,0.121515,0.230427,0.984050,0.020865,0.338899,0.735551,0.152385,0.039184,0.878411,0.022999,0.615993,0.420532,0.366152,0.388231,0.362390,0.310848,0.986939,0.750059,0.788400,0.206703,0.362339,0.390904,0.011623,0.749766,0.060469,0.633275,0.809983,0.254914,0.142958,0.820385,0.272612,0.321795,0.361454,0.403475,0.469689,0.176035,0.440418,0.610336,0.025765,0.173422,0.337722,0.147704,0.115649,0.685479,0.877973,0.136328,0.693995,0.908391,0.563656,0.330261,0.150678,0.358743,0.181815,0.272159,0.240761,0.117170,0.507668,0.197382,0.536660,0.414964,0.125224,0.941869,0.818048,0.975043,0.327383,0.238613,0.066959,0.673027,0.649056,0.086197,0.829073,0.425556,0.987719,0.583056,0.354722,0.933337,0.584527,0.483696,0.758493,0.072046,0.683489,0.344134,0.405031,0.972398,0.430270,0.039243,0.363707
7,5.962389,6.692610,3.546681,4.423060,5.755964,6.675128,4.451644,4.894999,4.723351,5.270688,0.833643,0.596006,0.295591,0.644697,0.270185,0.720455,0.421086,0.103581,0.848706,0.997398,0.299662,0.556455,0.845385,0.284144,0.698154,0.686092,0.123028,0.157901,0.877478,0.110769,0.013158,0.740023,0.426201,0.041543,0.264686,0.668296,0.858965,0.123128,0.361568,0.863752,0.442420,0.944772,0.647478,0.793081,0.090855,0.109702,0.431395,0.270385,0.184368,0.674912,0.695428,0.486166,0.294028,0.309611,0.580056,0.345478,0.374749,0.319547,0.895867,0.043609,0.075638,0.672604,0.681997,0.543329,0.024889,0.177074,0.403958,0.841320,0.214909,0.327742,0.512414,0.501928,0.749493,0.955615,0.360200,0.588148,0.325787,0.364043,0.471194,0.113450,0.270909,0.488839,0.989392,0.969861,0.970135,0.747968,0.982315,0.411411,0.177250,0.877513,0.045413,0.201676,0.240834,0.923999,0.744138,0.293010,0.899260,0.581581,0.532127,0.052384
8,12.185338,13.125513,10.005344,17.029243,14.787099,18.861599,11.119527,10.440490,17.024664,14.438745,0.665191,0.728040,0.494061,0.927996,0.599947,0.186590,0.729082,0.252416,0.985628,0.714987,0.320906,0.220131,0.824012,0.002296,0.550117,0.191060,0.108543,0.909723,0.797302,0.590428,0.335937,0.126937,0.277768,0.663457,0.152748,0.848800,0.925157,0.371868,0.403224,0.715190,0.705260,0.534752,0.788672,0.742418,0.341618,0.891377,0.035190,0.432235,0.750095,0.474562,0.509025,0.958386,0.736192,0.744760,0.989109,0.740378,0.384892,0.914674,0.161428,0.521933,0.723324,0.710962,0.115643,0.971697,0.444766,0.848653,0.556332,0.403498,0.122992,0.030436,0.794396,0.482825,0.272808,0.059994,0.635474,0.972042,0.049562,0.158778,0.242798,0.050980,0.411807,0.585987,0.461564,0.217962,0.718494,0.392356,0.424378,0.963124,0.745059,0.248083,0.500968,0.823805,0.466737,0.408706,0.009133,0.691032,0.879203,0.072666,0.173991,0.587019
9,13.262293,16.493633,12.997282,11.058002,16.843054,19.050329,13.782384,10.747847,12.916731,16.293442,0.303649,0.868789,0.181772,0.371689,0.001073,0.339745,0.740685,0.781683,0.811855,0.706273,0.097531,0.628243,0.411886,0.350702,0.016788,0.511489,0.704157,0.188714,0.456207,0.805934,0.927532,0.431681,0.291169,0.098453,0.905965,0.365902,0.576355,0.622387,0.636616,0.866233,0.526476,0.213810,0.442731,0.887179,0.345716,0.661564,0.340031,0.263480,0.073923,0.514674,0.582709,0.959509,0.416932,0.353119,0.892546,0.336497,0.212180,0.093639,0.138348,0.140752,0.302531,0.891474,0.906930,0.083596,0.852237,0.123480,0.629133,0.292107,0.383810,0.739322,0.878009,0.544898,0.946159,0.751705,0.190646,0.978169,0.312771,0.557423,0.321308,0.980242,0.546475,0.260579,0.799104,0.405509,0.688674,0.761225,0.758735,0.057304,0.139557,0.483466,0.878442,0.415492,0.696698,0.443802,0.132049,0.857783,0.344712,0.753265,0.461097,0.842356
10,4.974070,6.169958,6.213009,4.756076,6.579680,5.174023,6.383145,5.589985,3.863875,6.051415,0.801915,0.784650,0.809052,0.580386,0.339144,0.671312,0.230788,0.994404,0.165261,0.339741,0.343663,0.041637,0.689963,0.340313,0.987947,0.766000,0.801566,0.537996,0.194528,0.496255,0.804831,0.324219,0.950334,0.999114,0.415616,0.830627,0.093768,0.179200,0.980262,0.077967,0.456648,0.120088,0.283641,0.050068,0.491488,0.755970,0.862028,0.883441,0.000257,0.843408,0.213894,0.192891,0.557633,0.356901,0.446288,0.267869,0.261413,0.131547,0.124307,0.211332,0.001928,0.737729,0.755208,0.491362,0.026955,0.333996,0.392422,0.820425,0.721235,0.655310,0.959997,0.572692,0.082131,0.224712,0.776304,0.803872,0.756157,0.295293,0.411266,0.123086,0.698049,0.847980,0.175484,0.617483,0.978507,0.607566,0.181188,0.929295,0.068036,0.786897,0.216797,0.575119,0.985817,0.011998,0.526737,0.189982,0.321402,0.319026,0.560463,0.422247
