ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,4.413164,4.166274,4.922409,5.583977,3.922949,6.312188,3.640721,3.975852,6.852684,6.436049,0.192546,0.111775,0.347380,0.284949,0.461078,0.714943,0.536563,0.816188,0.216196,0.475067,0.566306,0.762026,0.531051,0.573685,0.487363,0.627617,0.318376,0.121499,0.850891,0.233005,0.829815,0.825753,0.977355,0.199715,0.983305,0.368974,0.743455,0.084112,0.469087,0.276176,0.175846,0.380756,0.650509,0.783503,0.363168,0.380908,0.138810,0.251953,0.537850,0.701905,0.002763,0.961382,0.007276,0.523080,0.537753,0.276015,0.251535,0.384951,0.074950,0.706657,0.282351,0.641858,0.295026,0.279202,0.414132,0.034714,0.547663,0.316159,0.960693,0.765829,0.409712,0.248092,0.339039,0.171860,0.660414,0.174256,0.809817,0.610247,0.340538,0.353123,0.989302,0.560776,0.563015,0.390157,0.903834,0.270855,0.488647,0.641651,0.118672,0.124384,0.838216,0.958075,0.540840,0.624237,0.880658,0.416406,0.359243,0.117487,0.945325,0.749410
2,3.768378,5.091448,6.521626,6.372957,6.624411,5.114860,4.193916,5.307758,6.105118,3.142756,0.233305,0.342328,0.584519,0.451442,0.229747,0.911053,0.106529,0.749489,0.109455,0.964736,0.911656,0.119796,0.755287,0.744035,0.427409,0.127445,0.925137,0.263722,0.378380,0.631931,0.675663,0.278820,0.894274,0.516708,0.646412,0.726822,0.996703,0.060751,0.471820,0.617597,0.058146,0.666714,0.538233,0.256970,0.670253,0.131404,0.222584,0.183129,0.691176,0.596552,0.151807,0.706499,0.644757,0.870227,0.063827,0.731755,0.470659,0.965519,0.779158,0.971499,0.244931,0.282033,0.954419,0.128688,0.576498,0.986098,0.451427,0.195474,0.975312,0.703218,0.628704,0.408161,0.202813,0.460957,0.804193,0.341529,0.195119,0.388326,0.560631,0.262157,0.714228,0.561621,0.968812,0.129524,0.016832,0.074926,0.348245,0.867436,0.246052,0.522344,0.907858,0.626804,0.094154,0.538204,0.110423,0.940944,0.685242,0.786448,0.145891,0.187486
3,6.954825,5.383242,5.304547,3.108393,6.755375,3.149873,3.357571,3.761133,4.063575,5.959278,0.435794,0.415781,0.653048,0.461688,0.475780,0.819474,0.453352,0.664754,0.518461,0.957542,0.814516,0.752007,0.995181,0.663750,0.515407,0.372019,0.874723,0.477282,0.232082,0.341263,0.232466,0.262407,0.262940,0.310893,0.135388,0.910838,0.873009,0.926227,0.796512,0.216832,0.373322,0.197736,0.070657,0.734922,0.558176,0.230157,0.003291,0.965732,0.957492,0.251978,0.156170,0.037094,0.085560,0.039412,0.174456,0.148704,0.434142,0.223055,0.845427,0.490046,0.809932,0.504911,0.280919,0.090471,0.754848,0.629879,0.396829,0.086978,0.989338,0.508924,0.834475,0.356810,0.882128,0.832676,0.695370,0.954283,0.406996,0.066248,0.727093,0.613885,0.070209,0.411727,0.938682,0.694307,0.627495,0.252676,0.404707,0.459949,0.162835,0.459124,0.517143,0.199308,0.772243,0.974197,0.325086,0.305155,0.833391,0.537930,0.970614,0.508806
4,7.804449,8.111000,7.163079,11.634973,11.083637,12.120669,7.411063,11.034029,7.530727,12.596202,0.842436,0.187290,0.739021,0.495484,0.776940,0.720546,0.743490,0.385985,0.173251,0.404760,0.587317,0.977616,0.854702,0.661679,0.982138,0.845659,0.078814,0.706542,0.117087,0.752348,0.387075,0.737720,0.430002,0.417823,0.090116,0.204690,0.999887,0.178837,0.548630,0.691853,0.030758,0.623513,0.870058,0.203527,0.789120,0.280441,0.721366,0.785472,0.993970,0.854161,0.630432,0.509870,0.199687,0.195829,0.929500,0.102036,0.662295,0.181848,0.944477,0.787290,0.992720,0.289796,0.812389,0.445978,0.544169,0.766173,0.718874,0.060606,0.904602,0.975040,0.909633,0.470698,0.451860,0.915040,0.160091,0.073815,0.939991,0.475971,0.112110,0.090573,0.447137,0.321081,0.363165,0.956280,0.041877,0.043974,0.702099,0.018057,0.489826,0.495587,0.451926,0.464024,0.083606,0.864110,0.267430,0.670951,0.504319,0.760206,0.990777,0.358037
5,4.673674,4.284480,6.274639,4.416173,6.514850,5.042870,3.680150,5.643353,6.763180,3.700183,0.433161,0.229588,0.559672,0.769038,0.196679,0.888953,0.623187,0.815159,0.134271,0.932438,0.578626,0.692238,0.517973,0.307150,0.972471,0.733399,0.554927,0.263296,0.254213,0.342771,0.030133,0.148729,0.167034,0.934578,0.958403,0.939136,0.502394,0.941776,0.445668,0.039699,0.456187,0.305837,0.558531,0.384122,0.644898,0.392093,0.045872,0.495709,0.134666,0.811206,0.404533,0.391045,0.028593,0.029200,0.133163,0.031335,0.854201,0.671284,0.594608,0.638933,0.531402,0.500318,0.180947,0.773868,0.935187,0.708223,0.449840,0.829821,0.219851,0.576353,0.690137,0.651467,0.618600,0.302165,0.446231,0.061803,0.903957,0.587446,0.122122,0.063712,0.099185,0.552362,0.088047,0.195860,0.835332,0.773523,0.387786,0.524822,0.530331,0.024793,0.476582,0.745730,0.396009,0.908450,0.220715,0.345106,0.037379,0.409860,0.897671,0.100777
6,8.156217,10.526608,12.796102,7.344119,11.246063,8.200891,7.209219,7.419181,8.600883,13.139380,0.187724,0.835799,0.201602,0.200639,0.690185,0.930645,0.839438,0.872423,0.815028,0.214278,0.321137,0.420252,0.858431,0.065737,0.101688,0.981793,0.320310,0.110006,0.229285,0.025403,0.362631,0.451915,0.371473,0.701822,0.109665,0.386655,0.488077,0.289753,0.734071,0.987910,0.710462,0.354460,0.206386,0.139456,0.658559,0.388061,0.174046,0.316998,0.830172,0.261598,0.730818,0.494841,0.644107,0.072753,0.768784,0.716197,0.065330,0.548923,0.924999,0.417653,0.541716,0.819118,0.553638,0.974112,0.670738,0.588802,0.770130,0.152815,0.591555,0.270781,0.113406,0.129532,0.675457,0.168571,0.173831,0.831726,0.734019,0.806495,0.748607,0.161641,0.989258,0.422873,0.407064,0.327435,0.892203,0.745357,0.407635,0.795799,0.133614,0.240622,0.244580,0.878566,0.494785,0.615115,0.432062,0.974579,0.164420,0.811057,0.857780,0.529120
7,6.728831,3.180130,4.165221,4.688931,4.601224,4.115622,5.245594,6.708695,6.609929,6.404245,0.657969,0.126328,0.190327,0.459866,0.093720,0.773059,0.774535,0.538772,0.915727,0.258742,0.593610,0.538808,0.513741,0.431853,0.132047,0.945015,0.453941,0.811623,0.275137,0.323162,0.638541,0.874959,0.429806,0.556870,0.501158,0.481029,0.518723,0.323339,0.799235,0.475771,0.011892,0.310808,0.037687,0.619230,0.764571,0.251972,0.204391,0.595170,0.768005,0.321954,0.845336,0.041358,0.646817,0.219936,0.358623,0.463219,0.117621,0.153782,0.933000,0.050169,0.391168,0.107890,0.775243,0.920448,0.778282,0.490868,0.690360,0.667617,0.225773,0.884258,0.975804,0.816592,0.869979,0.637126,0.202870,0.185760,0.265569,0.389972,0.975675,0.123746,0.889675,0.608590,0.850915,0.341280,0.422872,0.624509,0.287064,0.944288,0.783132,0.260466,0.320902,0.432534,0.882354,0.272826,0.942009,0.668848,0.904346,0.223093,0.067161,0.908109
8,10.974143,8.284941,9.789470,6.778495,12.305228,8.709070,8.016495,9.647825,8.905012,10.483416,0.400400,0.787130,0.478549,0.666523,0.926764,0.513804,0.753190,0.385738,0.061014,0.242494,0.740836,0.180610,0.928533,0.179584,0.298915,0.416158,0.025702,0.984940,0.361240,0.031383,0.111150,0.179865,0.164346,0.588236,0.086104,0.546826,0.732790,0.987532,0.324070,0.728687,0.507443,0.148535,0.101406,0.234233,0.071549,0.374343,0.734392,0.084726,0.878602,0.636973,0.513742,0.206907,0.298141,0.318717,0.896806,0.524187,0.154925,0.328682,0.864767,0.866849,0.228906,0.453224,0.069991,0.855939,0.274627,0.599894,0.295891,0.538033,0.458773,0.559365,0.301225,0.050595,0.321023,0.313400,0.952630,0.344145,0.587135,0.079868,0.174931,0.858150,0.666598,0.529279,0.763249,0.651961,0.780501,0.436234,0.989772,0.755784,0.912662,0.794097,0.878300,0.920620,0.493372,0.416475,0.913227,0.230585,0.645664,0.206069,0.093099,0.173568
9,10.954247,12.577847,8.193708,12.678164,9.101618,8.349460,12.368470,7.766613,11.710283,12.959416,0.614008,0.962231,0.503347,0.615395,0.414770,0.585543,0.688290,0.216172,0.619338,0.391284,0.304229,0.180612,0.486258,0.131179,0.153186,0.437775,0.354784,0.928857,0.110242,0.323734,0.399881,0.299163,0.989176,0.650917,0.983191,0.176564,0.530766,0.322695,0.823915,0.783298,0.584386,0.092134,0.820947,0.841453,0.151525,0.682699,0.075182,0.220926,0.708688,0.621764,0.631248,0.298712,0.583864,0.949498,0.978542,0.417665,0.135294,0.054087,0.303708,0.540793,0.689855,0.450068,0.501985,0.628592,0.813036,0.365331,0.183622,0.543655,0.021156,0.272986,0.696087,0.300151,0.546730,0.281425,0.607153,0.955302,0.792640,0.416905,0.401338,0.478911,0.276154,0.369042,0.210998,0.280335,0.546930,0.872848,0.293958,0.697141,0.179081,0.484128,0.406513,0.185155,0.995899,0.721005,0.282503,0.655959,0.591066,0.404959,0.828656,0.933793
10,5.322250,3.068871,5.053997,5.744008,3.497094,5.093513,3.635831,3.559355,6.352964,4.023846,0.550656,0.562155,0.208324,0.709897,0.531095,0.575960,0.712476,0.917850,0.055860,0.313746,0.087985,0.257418,0.283079,0.451970,0.914124,0.657775,0.562999,0.138561,0.591346,0.681386,0.190593,0.296229,0.478437,0.339166,0.987243,0.445979,0.267054,0.838618,0.178723,0.570411,0.555324,0.795582,0.351166,0.389420,0.308071,0.241776,0.242486,0.544134,0.306854,0.015733,0.633531,0.259281,0.785841,0.517912,0.490902,0.274829,0.981629,0.031666,0.354644,0.780885,0.227892,0.842023,0.029065,0.086006,0.632474,0.143527,0.482463,0.349786,0.887037,0.624974,0.897409,0.303881,0.585539,0.003251,0.192774,0.012634,0.979982,0.649190,0.434614,0.423084,0.578920,0.090923,0.531156,0.975523,0.495886,0.323092,0.610032,0.968133,0.722458,0.639992,0.192352,0.978236,0.377802,0.191015,0.145301,0.467039,0.104035,0.410716,0.648001,0.473937
