ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,6.682831,4.839502,3.398722,4.930625,4.724018,5.596623,6.794185,3.108255,3.063604,6.231403,0.297739,0.663138,0.010078,0.797987,0.449761,0.346837,0.146449,0.133654,0.711402,0.117359,0.639364,0.480208,0.407741,0.339453,0.091917,0.656197,0.354914,0.250450,0.614791,0.006205,0.530086,0.177393,0.684598,0.885706,0.941534,0.785565,0.537080,0.020413,0.288168,0.289255,0.088657,0.406517,0.353957,0.243957,0.704845,0.508559,0.034017,0.055129,0.886066,0.943120,0.549148,0.495767,0.181088,0.121302,0.605019,0.511678,0.892920,0.741395,0.113159,0.041222,0.291130,0.589286,0.347196,0.425733,0.863651,0.762147,0.084692,0.851101,0.112137,0.823597,0.239821,0.487506,0.508732,0.122257,0.223848,0.670455,0.345294,0.046856,0.846242,0.071933,0.510288,0.629086,0.379963,0.506148,0.394491,0.152402,0.925122,0.614869,0.461688,0.900484,0.696380,0.229404,0.915404,0.368744,0.371921,0.422459,0.090402,0.332710,0.394224,0.019203
2,7.099735,5.733432,7.272540,8.829327,8.195739,6.675936,7.482307,6.036136,6.522008,5.419139,0.219989,0.867311,0.176359,0.685572,0.200019,0.840441,0.796281,0.047097,0.496293,0.670553,0.020452,0.670776,0.900440,0.981857,0.337722,0.695895,0.590171,0.184149,0.373758,0.036031,0.581505,0.497937,0.073472,0.142450,0.084727,0.404311,0.813702,0.183423,0.331888,0.978601,0.437429,0.196013,0.452991,0.297987,0.318862,0.044788,0.671845,0.366426,0.825868,0.935663,0.611118,0.635951,0.797704,0.023763,0.788893,0.689020,0.112822,0.508601,0.340633,0.494895,0.197297,0.536864,0.495494,0.667664,0.498871,0.367735,0.546321,0.284628,0.269556,0.500001,0.113176,0.213225,0.904300,0.632173,0.930380,0.787164,0.325423,0.913422,0.951054,0.996121,0.172801,0.429788,0.379847,0.660123,0.834186,0.207179,0.998816,0.612500,0.894388,0.187385,0.800424,0.880280,0.941475,0.430661,0.961713,0.953343,0.193041,0.141968,0.242709,0.273796
3,7.531094,7.853086,4.734298,8.843688,8.998474,6.673498,7.000073,7.608371,8.003284,7.787276,0.411414,0.290488,0.853876,0.998398,0.648712,0.061622,0.159609,0.260999,0.345564,0.081354,0.690940,0.028831,0.776245,0.098965,0.953439,0.288220,0.630802,0.324288,0.566678,0.081966,0.081753,0.998630,0.987617,0.296720,0.487506,0.849187,0.433305,0.371657,0.168564,0.202831,0.931254,0.421308,0.721518,0.459166,0.548662,0.276725,0.540093,0.541682,0.501284,0.728682,0.050580,0.051105,0.969742,0.868981,0.680224,0.872315,0.316490,0.971282,0.146077,0.186829,0.519912,0.237780,0.083120,0.738940,0.287425,0.272940,0.049871,0.491011,0.553784,0.475047,0.009333,0.079745,0.820709,0.706263,0.380829,0.095670,0.020025,0.893243,0.696553,0.634469,0.182860,0.356334,0.514643,0.003935,0.494774,0.969808,0.072266,0.685839,0.703878,0.330266,0.282565,0.026040,0.870873,0.765045,0.458304,0.830722,0.439104,0.858039,0.817352,0.482414
4,6.302886,4.614860,7.859561,5.070347,6.719469,4.769992,7.772244,7.926312,7.624731,8.407253,0.221214,0.549416,0.231911,0.893162,0.550341,0.752166,0.675953,0.498153,0.507104,0.224678,0.275916,0.884726,0.768460,0.253238,0.305781,0.335641,0.035539,0.253711,0.647889,0.110816,0.993705,0.697822,0.058738,0.841528,0.416998,0.007199,0.207340,0.003149,0.728124,0.720238,0.485162,0.192585,0.241948,0.676556,0.601597,0.237985,0.553708,0.507160,0.164513,0.419663,0.950690,0.577533,0.846126,0.401761,0.763966,0.207625,0.249653,0.702687,0.259796,0.638500,0.411029,0.720924,0.577720,0.245548,0.600530,0.088449,0.926008,0.959799,0.320963,0.146385,0.359206,0.054584,0.696141,0.097596,0.545002,0.672352,0.980347,0.777271,0.539299,0.738790,0.452048,0.819737,0.218769,0.314601,0.807060,0.053411,0.800615,0.392142,0.826930,0.371497,0.050789,0.891369,0.844410,0.773803,0.566694,0.427893,0.061902,0.700844,0.467473,0.502129
5,5.891789,5.702286,6.252213,6.318139,6.409869,6.685673,4.772232,4.333276,3.459276,5.132770,0.702319,0.422004,0.519858,0.127224,0.508310,0.914000,0.714801,0.162550,0.794849,0.859589,0.446244,0.149468,0.054428,0.872032,0.907411,0.039219,0.694178,0.926794,0.307009,0.471796,0.163364,0.272790,0.074296,0.079930,0.127835,0.842822,0.443417,0.353464,0.344374,0.858877,0.888094,0.790241,0.238576,0.223234,0.706682,0.531171,0.347067,0.333350,0.950920,0.778588,0.041928,0.245599,0.409582,0.716381,0.794017,0.589816,0.921147,0.640680,0.515156,0.578780,0.405049,0.388298,0.202975,0.804387,0.616496,0.368242,0.000164,0.231739,0.853627,0.806036,0.539316,0.023009,0.352633,0.892259,0.888756,0.512910,0.943619,0.707773,0.052347,0.979980,0.552078,0.580040,0.981618,0.242227,0.129123,0.501334,0.952140,0.206832,0.825642,0.860821,0.965699,0.926982,0.898085,0.351172,0.313710,0.421400,0.218415,0.114444,0.323274,0.241855
6,6.061135,7.998670,7.583900,8.603901,8.776366,8.114916,5.087836,7.838875,5.130985,8.330849,0.806489,0.501942,0.191262,0.791478,0.151358,0.681967,0.466788,0.512071,0.004239,0.911523,0.022053,0.467390,0.472548,0.400532,0.081218,0.640995,0.531714,0.446009,0.325317,0.560284,0.861998,0.358258,0.188264,0.303217,0.499400,0.780416,0.403302,0.464661,0.487177,0.342642,0.934924,0.990800,0.421866,0.791779,0.012142,0.990825,0.546663,0.137601,0.224674,0.549888,0.889827,0.794615,0.297688,0.177872,0.604551,0.875957,0.707875,0.255010,0.219405,0.882249,0.581140,0.602281,0.504775,0.640872,0.213915,0.689193,0.837389,0.267765,0.240769,0.347722,0.539646,0.382988,0.149533,0.296410,0.332004,0.814249,0.284124,0.051390,0.353782,0.490510,0.216468,0.404406,0.889986,0.924391,0.448754,0.008468,0.196610,0.629333,0.334889,0.033265,0.126093,0.753456,0.752126,0.417053,0.563080,0.922604,0.348327,0.478104,0.261112,0.261945
7,6.585901,3.372894,6.150931,5.612318,6.104261,6.017633,6.641907,6.702168,5.699378,6.524430,0.918632,0.592171,0.030085,0.255260,0.926943,0.738959,0.172437,0.216436,0.774783,0.255290,0.851989,0.191237,0.416500,0.129183,0.106999,0.224383,0.603497,0.903961,0.364779,0.794345,0.921474,0.627086,0.723264,0.277841,0.535261,0.455956,0.561223,0.535861,0.569731,0.900003,0.441350,0.791041,0.831428,0.933236,0.742168,0.082639,0.212332,0.873061,0.999399,0.528526,0.238079,0.874356,0.733043,0.981888,0.435934,0.746045,0.189419,0.458485,0.198490,0.194181,0.635327,0.824539,0.611604,0.758211,0.380928,0.248188,0.813654,0.355196,0.640723,0.410328,0.128615,0.404442,0.935959,0.431303,0.399199,0.811350,0.242321,0.191399,0.936260,0.169688,0.192815,0.419565,0.041953,0.785587,0.480134,0.975963,0.926964,0.190549,0.349155,0.806651,0.059363,0.145055,0.820680,0.760096,0.848043,0.964406,0.580966,0.519712,0.557366,0.384448
8,8.718971,8.546180,4.867644,5.003793,8.370299,5.951986,8.164152,8.140531,5.538880,7.302179,0.007346,0.907009,0.856648,0.193196,0.114890,0.392084,0.103379,0.442360,0.136124,0.510457,0.251903,0.139874,0.607869,0.812598,0.429399,0.978779,0.926522,0.152102,0.125640,0.167163,0.723653,0.644746,0.976147,0.733594,0.014324,0.777645,0.634944,0.442416,0.714971,0.478991,0.767995,0.650534,0.928316,0.790965,0.099238,0.153636,0.716116,0.759579,0.107656,0.736219,0.529258,0.861404,0.524462,0.570490,0.786004,0.111456,0.943737,0.050558,0.534387,0.189436,0.744648,0.611528,0.916620,0.870444,0.559332,0.838211,0.172402,0.345852,0.612476,0.573745,0.305222,0.876170,0.651484,0.773883,0.147763,0.788289,0.576631,0.860186,0.496730,0.347869,0.442822,0.684195,0.020553,0.598705,0.990429,0.274672,0.062988,0.580184,0.989760,0.836717,0.423997,0.458235,0.692339,0.705277,0.029724,0.177688,0.161080,0.741514,0.501111,0.808155
9,4.668264,3.389906,5.566438,3.124077,4.494891,6.574549,6.645208,4.647453,6.832070,6.383738,0.784318,0.919677,0.897063,0.169011,0.154944,0.022548,0.880070,0.535935,0.652503,0.968311,0.008410,0.403564,0.005076,0.794231,0.392714,0.164198,0.350178,0.148761,0.123173,0.076947,0.207029,0.032684,0.045197,0.379547,0.166858,0.279059,0.623302,0.328605,0.479020,0.676188,0.505558,0.577936,0.722698,0.195960,0.512946,0.229758,0.421843,0.387186,0.112608,0.830416,0.110788,0.893375,0.238671,0.894058,0.153375,0.597902,0.037934,0.387220,0.399918,0.824166,0.677175,0.267469,0.868550,0.040773,0.667880,0.528738,0.785817,0.873508,0.072210,0.493078,0.109042,0.285886,0.397364,0.379818,0.688655,0.029457,0.342294,0.195542,0.112324,0.460806,0.914243,0.653783,0.123068,0.576153,0.513521,0.297224,0.551597,0.823557,0.232744,0.459489,0.494644,0.123563,0.616743,0.384339,0.484586,0.213750,0.330568,0.995584,0.054935,0.670438
10,3.469964,6.595216,5.321534,6.441062,3.916885,4.622640,3.843344,6.797852,4.513476,4.821760,0.205824,0.222375,0.555908,0.457565,0.459370,0.672888,0.440159,0.267647,0.666720,0.049202,0.560453,0.032955,0.113592,0.506143,0.372633,0.866952,0.805339,0.215188,0.690591,0.712816,0.642265,0.782681,0.032591,0.871348,0.780954,0.932980,0.056412,0.034716,0.275615,0.445848,0.871404,0.603705,0.012824,0.466462,0.081952,0.611636,0.780311,0.987765,0.818067,0.455278,0.313343,0.831586,0.609531,0.498685,0.309640,0.609381,0.108817,0.284131,0.159710,0.923889,0.986617,0.917947,0.484347,0.667870,0.611132,0.883495,0.547679,0.502150,0.906923,0.628870,0.063700,0.967766,0.000490,0.157115,0.436139,0.904553,0.616982,0.422701,0.362318,0.211919,0.587012,0.411975,0.143459,0.489273,0.942661,0.847667,0.667580,0.717776,0.225357,0.273664,0.831406,0.666679,0.521038,0.167817,0.420362,0.426922,0.312122,0.005217,0.007274,0.689040
