ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,12.833298,0.596295,0.516237,12.817997,18.164366,0.412642,12.756265,17.133902,0.282510,15.760223,0.035323,0.620177,0.654915,0.468499,0.067375,0.950564,0.310758,0.824959,0.023933,0.393443,0.504507,0.352278,0.323195,0.809746,0.242259,0.724350,0.389866,0.990155,0.722975,0.599574,0.430251,0.129465,0.316364,0.053872,0.077032,0.668598,0.061567,0.527270,0.030012,0.045086,0.633657,0.593775,0.671459,0.455764,0.587374,0.712604,0.894913,0.042328,0.006747,0.297383,0.594694,0.970459,0.199088,0.405642,0.275317,0.371800,0.748106,0.943679,0.662690,0.964040,0.998223,0.496960,0.328984,0.676844,0.542799,0.182975,0.955187,0.971749,0.813905,0.872138,0.594784,0.295486,0.426016,0.673764,0.096021,0.099365,0.007840,0.742862,0.807176,0.678254,0.879103,0.290318,0.151127,0.952283,0.495451,0.050207,0.959709,0.097080,0.547718,0.046397,0.022410,0.489457,0.950120,0.412795,0.933909,0.950652,0.847713,0.191974,0.124902,0.844522
2,14.305229,14.489604,14.838880,0.954346,0.996926,0.740004,0.946090,18.027472,0.571207,19.251308,0.705713,0.502153,0.788226,0.716819,0.091288,0.728593,0.153479,0.781641,0.289400,0.955068,0.459560,0.190152,0.809126,0.187103,0.816403,0.261716,0.915587,0.992617,0.754780,0.079124,0.865656,0.226318,0.287433,0.905061,0.927513,0.193969,0.791460,0.194248,0.117886,0.805528,0.225403,0.820088,0.015786,0.883924,0.067086,0.523400,0.533173,0.856441,0.909510,0.344645,0.973763,0.161766,0.470817,0.022022,0.288084,0.783976,0.221199,0.905005,0.937505,0.475862,0.215251,0.434645,0.895275,0.687924,0.807723,0.501519,0.063052,0.945544,0.228578,0.064603,0.246029,0.437368,0.390151,0.971720,0.575547,0.532928,0.876084,0.474125,0.527721,0.831779,0.034847,0.372202,0.434494,0.230035,0.209542,0.490387,0.598087,0.245970,0.380958,0.023724,0.594997,0.771391,0.572221,0.292766,0.354096,0.529934,0.753399,0.048687,0.447430,0.586760
3,16.617510,0.317739,0.001760,16.213497,10.690955,0.899905,18.221367,16.560787,17.919655,15.807291,0.535683,0.211968,0.788198,0.610255,0.389658,0.524285,0.061540,0.933591,0.358639,0.762045,0.701470,0.026731,0.919936,0.313428,0.194915,0.195106,0.537570,0.781465,0.873275,0.256112,0.013547,0.488154,0.008971,0.008356,0.526546,0.239025,0.311560,0.210191,0.664558,0.459791,0.970945,0.889057,0.256627,0.516688,0.516649,0.433977,0.351701,0.653213,0.780129,0.473619,0.972558,0.376813,0.537731,0.146315,0.129868,0.574479,0.257327,0.736287,0.951354,0.697830,0.251522,0.243984,0.693849,0.994508,0.453650,0.909526,0.706170,0.770221,0.052790,0.266668,0.946954,0.072863,0.912362,0.585714,0.240199,0.383510,0.148146,0.240457,0.925903,0.551229,0.655602,0.530138,0.845604,0.342876,0.279850,0.851527,0.494897,0.985399,0.033486,0.829383,0.976561,0.918291,0.591041,0.949067,0.221104,0.211600,0.325959,0.456044,0.483774,0.383812
4,0.719874,0.445265,15.925232,0.646325,0.936485,19.021347,0.886560,10.277788,0.506586,12.851817,0.391369,0.135023,0.468271,0.444244,0.266783,0.530268,0.807652,0.255600,0.874619,0.392576,0.954556,0.205991,0.234838,0.625921,0.737720,0.319003,0.194374,0.552601,0.220635,0.064196,0.107309,0.316590,0.335422,0.731748,0.686076,0.330614,0.811110,0.051118,0.194805,0.714096,0.588989,0.112611,0.653575,0.641985,0.769277,0.364482,0.641745,0.756861,0.527843,0.526289,0.194321,0.229015,0.038369,0.847569,0.630891,0.816949,0.354936,0.279615,0.369361,0.717043,0.713403,0.761097,0.826535,0.288236,0.233106,0.711963,0.155677,0.377021,0.663922,0.205284,0.685914,0.249785,0.180464,0.890915,0.083015,0.702804,0.065371,0.876425,0.498431,0.525646,0.973224,0.515940,0.403041,0.272857,0.537569,0.928965,0.266840,0.490259,0.831316,0.887374,0.565929,0.441616,0.679080,0.063812,0.840023,0.183383,0.963883,0.888525,0.906020,0.222620
5,19.687078,0.649828,17.070862,18.821514,13.976893,19.944502,19.310013,17.626375,16.001648,17.736572,0.418360,0.575800,0.905407,0.138716,0.578353,0.532427,0.590961,0.118053,0.266801,0.438278,0.759018,0.815313,0.850462,0.549546,0.059669,0.004638,0.063767,0.303123,0.928637,0.551477,0.632403,0.537427,0.346309,0.711074,0.294577,0.966119,0.467795,0.902630,0.540567,0.045164,0.094514,0.634918,0.886540,0.412492,0.585583,0.106160,0.024250,0.241676,0.681603,0.426274,0.245143,0.245829,0.228548,0.900792,0.054654,0.114670,0.977956,0.815907,0.628974,0.842693,0.491373,0.851425,0.977013,0.285039,0.334951,0.701300,0.807277,0.600718,0.744924,0.613654,0.603771,0.479266,0.048790,0.259506,0.346155,0.352284,0.725244,0.863685,0.069432,0.150403,0.617217,0.599029,0.963056,0.680309,0.874347,0.401998,0.020837,0.667745,0.570260,0.950608,0.659537,0.392549,0.557346,0.839854,0.984752,0.412292,0.813642,0.834479,0.761919,0.624597
6,0.477259,0.249083,19.971186,0.829754,19.762920,0.681060,18.804693,18.024401,18.744915,18.854605,0.560194,0.902469,0.235818,0.633213,0.663844,0.305391,0.878944,0.909843,0.617658,0.578013,0.319084,0.782085,0.373207,0.917937,0.927254,0.324292,0.485194,0.712939,0.421344,0.370877,0.871433,0.855240,0.655955,0.102445,0.021875,0.872464,0.603728,0.520449,0.891228,0.977231,0.930805,0.985291,0.668569,0.596144,0.514353,0.104375,0.030152,0.960387,0.666362,0.335029,0.733401,0.960209,0.652919,0.385617,0.711023,0.054983,0.846830,0.626547,0.683474,0.081794,0.228831,0.868273,0.489481,0.735541,0.201811,0.410624,0.115074,0.902754,0.429578,0.337035,0.006522,0.698722,0.573310,0.897898,0.265981,0.531125,0.649252,0.781024,0.608897,0.227995,0.216224,0.544413,0.877569,0.524489,0.958528,0.007017,0.893781,0.265529,0.951143,0.748383,0.469097,0.255200,0.942440,0.082710,0.764121,0.470004,0.688397,0.990697,0.402876,0.100108
7,0.143322,0.083903,12.918893,0.571380,10.064571,18.487152,19.945971,13.783693,0.994270,0.246543,0.361403,0.688677,0.887435,0.832168,0.572727,0.320600,0.776567,0.175748,0.201315,0.194623,0.199201,0.685516,0.343500,0.956047,0.253412,0.957327,0.799342,0.885956,0.984150,0.050130,0.882482,0.913695,0.450399,0.072579,0.067073,0.240088,0.001988,0.577834,0.130547,0.928093,0.584612,0.418568,0.893464,0.820543,0.679653,0.774677,0.540531,0.581241,0.754890,0.970916,0.777265,0.005754,0.854796,0.716281,0.583502,0.759506,0.868728,0.606365,0.426122,0.382199,0.778803,0.550361,0.817303,0.369353,0.307137,0.451771,0.514697,0.844858,0.643465,0.389913,0.170736,0.831060,0.331336,0.222473,0.590650,0.373778,0.835980,0.772079,0.094396,0.462439,0.474055,0.027414,0.886669,0.057287,0.917065,0.592710,0.979400,0.890885,0.339731,0.669123,0.048638,0.432434,0.584063,0.599241,0.350305,0.527920,0.981595,0.407542,0.010983,0.077878
8,0.274397,13.264975,0.567505,11.291187,11.270562,0.830371,0.896012,0.706897,0.736315,16.193638,0.690822,0.577445,0.131691,0.571374,0.747091,0.384509,0.720666,0.028341,0.507450,0.482662,0.044422,0.204257,0.786382,0.525454,0.329151,0.028423,0.663018,0.186352,0.544003,0.491753,0.403219,0.177175,0.360658,0.029182,0.689674,0.737617,0.411650,0.338452,0.313530,0.844813,0.482759,0.178756,0.368632,0.090635,0.126275,0.613308,0.901737,0.483062,0.741144,0.173307,0.086411,0.949259,0.311163,0.935843,0.440961,0.317025,0.073499,0.528378,0.393986,0.383110,0.832349,0.697386,0.284204,0.639539,0.406586,0.970581,0.745815,0.053506,0.684252,0.441481,0.205735,0.954962,0.118898,0.452848,0.313593,0.533364,0.014584,0.117499,0.224954,0.821865,0.447679,0.765415,0.744736,0.683901,0.865744,0.555045,0.222915,0.366197,0.094377,0.380885,0.443495,0.337545,0.268592,0.555143,0.463720,0.668912,0.627998,0.557858,0.701945,0.890189
9,19.088976,0.698331,16.962753,0.354086,10.732498,12.396365,18.021711,12.860050,0.022931,13.396183,0.250539,0.033424,0.150643,0.071900,0.085185,0.030541,0.054223,0.763243,0.921427,0.101472,0.235097,0.076157,0.892368,0.547856,0.560906,0.671624,0.843171,0.580017,0.248562,0.630983,0.004031,0.661455,0.319343,0.308818,0.346472,0.299923,0.501330,0.953416,0.145143,0.721643,0.536559,0.643892,0.855051,0.645736,0.913140,0.947231,0.889613,0.003027,0.479586,0.217374,0.586670,0.720932,0.684807,0.460337,0.700969,0.912518,0.703258,0.950847,0.257599,0.185977,0.506387,0.450607,0.397716,0.880980,0.560923,0.198672,0.295294,0.612878,0.030014,0.978317,0.442354,0.657423,0.833565,0.546312,0.229169,0.015435,0.131158,0.585268,0.988471,0.975725,0.804765,0.666178,0.606997,0.822937,0.792760,0.694684,0.806212,0.169673,0.867092,0.495606,0.288848,0.527790,0.704762,0.318194,0.265605,0.360168,0.769243,0.528413,0.696197,0.039144
10,0.260148,18.078085,11.650939,19.985872,15.161561,19.068199,18.311710,0.918708,0.128172,0.194387,0.795499,0.271128,0.284331,0.137237,0.131790,0.606505,0.319311,0.512141,0.339412,0.131404,0.344058,0.834416,0.100983,0.012429,0.632472,0.154903,0.941001,0.803545,0.117408,0.735637,0.736159,0.081368,0.430396,0.905652,0.094609,0.052287,0.959868,0.090986,0.283371,0.897590,0.408716,0.332645,0.440857,0.972986,0.023698,0.104830,0.348814,0.575604,0.783061,0.763917,0.503248,0.465503,0.341273,0.172143,0.677327,0.278653,0.304370,0.451456,0.428314,0.955744,0.594089,0.930955,0.283116,0.315028,0.349407,0.672698,0.537126,0.901596,0.937717,0.304568,0.717752,0.334342,0.305963,0.327209,0.489432,0.239548,0.976824,0.996427,0.784573,0.702993,0.212834,0.654180,0.263355,0.569759,0.231060,0.156498,0.428381,0.124886,0.806164,0.357537,0.657563,0.697432,0.033156,0.028585,0.930723,0.140973,0.715928,0.851402,0.191857,0.168655
