dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample0,109,1211,110,1212,LIG05,REC05,Synthetic,Secreted Signaling,79.90619659423828,2.720649242401123,0.5,0.6507295370101929,1.0
simulation_data,sample0,534,1211,535,1212,LIG05,REC05,Synthetic,Secreted Signaling,76.55716705322266,3.295161485671997,0.5,0.6221169829368591,0.9814185500144958
simulation_data,sample0,153,1211,154,1212,LIG05,REC05,Synthetic,Secreted Signaling,75.18643188476562,3.431771993637085,0.5,0.6003442406654358,0.9672790169715881
simulation_data,sample0,400,1211,401,1212,LIG05,REC05,Synthetic,Secreted Signaling,76.32168579101562,2.95778489112854,0.5,0.5995121002197266,0.9667385816574097
simulation_data,sample0,485,1211,486,1212,LIG05,REC05,Synthetic,Secreted Signaling,75.13321685791016,2.95778489112854,0.5,0.5740043520927429,0.9501734375953674
simulation_data,sample0,587,1211,588,1212,LIG05,REC05,Synthetic,Secreted Signaling,74.95331573486328,2.95778489112854,0.5,0.5700023770332336,0.9475745558738708
simulation_data,sample0,321,1211,322,1212,LIG05,REC05,Synthetic,Secreted Signaling,71.47027587890625,3.2220842838287354,0.5,0.5030951499938965,0.9041239619255066
simulation_data,sample0,498,1211,499,1212,LIG05,REC05,Synthetic,Secreted Signaling,71.34423828125,3.155890941619873,0.5,0.4950791895389557,0.8989182114601135
simulation_data,sample0,403,1211,404,1212,LIG05,REC05,Synthetic,Secreted Signaling,72.06246948242188,2.8834190368652344,0.5,0.49214088916778564,0.897010087966919
simulation_data,sample0,378,1292,379,1293,LIG07,REC07,Synthetic,Secreted Signaling,15.132745742797852,3.295161485671997,0.5,0.47216999530792236,0.8840406537055969
simulation_data,sample0,28,1071,29,1072,LIG03,REC03,Synthetic,Secreted Signaling,79.30951690673828,3.155890941619873,0.5,0.4663522243499756,0.8802624940872192
simulation_data,sample0,376,1325,377,1326,LIG03,REC03,Synthetic,Secreted Signaling,78.85429382324219,3.0282256603240967,0.5,0.44897472858428955,0.8689773082733154
simulation_data,sample0,461,1172,462,1173,LIG03,REC03,Synthetic,Secreted Signaling,79.05693817138672,3.155890941619873,0.5,0.4391477108001709,0.8625954985618591
