ID,LIG01,LIG02,LIG03,LIG04,LIG05,LIG06,LIG07,LIG08,LIG09,LIG10,S_GENE11,S_GENE12,S_GENE13,S_GENE14,S_GENE15,S_GENE16,S_GENE17,S_GENE18,S_GENE19,S_GENE20,S_GENE21,S_GENE22,S_GENE23,S_GENE24,S_GENE25,S_GENE26,S_GENE27,S_GENE28,S_GENE29,S_GENE30,S_GENE31,S_GENE32,S_GENE33,S_GENE34,S_GENE35,S_GENE36,S_GENE37,S_GENE38,S_GENE39,S_GENE40,S_GENE41,S_GENE42,S_GENE43,S_GENE44,S_GENE45,S_GENE46,S_GENE47,S_GENE48,S_GENE49,S_GENE50,REC01,REC02,REC03,REC04,REC05,REC06,REC07,REC08,REC09,REC10,R_GENE11,R_GENE12,R_GENE13,R_GENE14,R_GENE15,R_GENE16,R_GENE17,R_GENE18,R_GENE19,R_GENE20,R_GENE21,R_GENE22,R_GENE23,R_GENE24,R_GENE25,R_GENE26,R_GENE27,R_GENE28,R_GENE29,R_GENE30,R_GENE31,R_GENE32,R_GENE33,R_GENE34,R_GENE35,R_GENE36,R_GENE37,R_GENE38,R_GENE39,R_GENE40,R_GENE41,R_GENE42,R_GENE43,R_GENE44,R_GENE45,R_GENE46,R_GENE47,R_GENE48,R_GENE49,R_GENE50
1,12.659344,17.916862,19.753225,19.164059,11.092246,10.271832,16.900955,11.230201,14.305669,17.833649,0.403804,0.750771,0.262340,0.109210,0.562643,0.905894,0.465258,0.648022,0.960807,0.386172,0.175923,0.172160,0.692158,0.995811,0.812935,0.782705,0.192118,0.271692,0.324852,0.593307,0.117842,0.340631,0.934441,0.709460,0.681482,0.012392,0.331220,0.538607,0.154065,0.743042,0.127531,0.927775,0.679994,0.423364,0.221835,0.429964,0.150422,0.453854,0.587068,0.854642,0.017715,0.160068,0.268226,0.574726,0.738998,0.727008,0.343375,0.948329,0.193532,0.103725,0.543024,0.074775,0.447771,0.863143,0.145729,0.212545,0.743866,0.065179,0.409080,0.868596,0.315557,0.001930,0.988942,0.184537,0.411815,0.636835,0.624153,0.762146,0.844392,0.457649,0.590012,0.947286,0.706217,0.598024,0.804323,0.349101,0.402540,0.366421,0.373801,0.126694,0.632084,0.661135,0.559686,0.182421,0.456096,0.083525,0.142703,0.306052,0.127830,0.330929
2,15.831978,18.244612,16.181698,19.731087,19.787590,15.903597,15.608727,11.668131,13.735478,14.961089,0.079109,0.891085,0.221019,0.090990,0.147427,0.720634,0.762297,0.909246,0.800986,0.615417,0.670761,0.486333,0.135140,0.098118,0.091043,0.735799,0.604985,0.498824,0.795833,0.881721,0.558561,0.078970,0.816654,0.868076,0.512461,0.063050,0.434773,0.179475,0.156490,0.531118,0.210471,0.025152,0.091890,0.780351,0.717389,0.323685,0.025687,0.117399,0.387823,0.787530,0.251411,0.315380,0.266137,0.278102,0.294504,0.474602,0.221687,0.601799,0.686176,0.796715,0.837556,0.414375,0.458423,0.870138,0.735780,0.887648,0.925884,0.136015,0.116514,0.315887,0.519599,0.638245,0.931283,0.875928,0.472451,0.592105,0.776898,0.938938,0.658440,0.027348,0.001129,0.376937,0.417603,0.805141,0.497453,0.030408,0.355483,0.890498,0.054957,0.097743,0.957479,0.249624,0.766389,0.329359,0.224112,0.567259,0.741604,0.699382,0.838883,0.729190
3,14.376655,17.670046,17.316280,12.145055,12.151538,18.069458,18.467447,17.720406,13.302825,18.325880,0.739613,0.774635,0.410415,0.460279,0.903170,0.973900,0.689670,0.729137,0.281147,0.680839,0.008759,0.421079,0.577469,0.684105,0.523386,0.529330,0.267627,0.735289,0.115835,0.434447,0.136707,0.897047,0.777551,0.906648,0.586171,0.989591,0.031735,0.777726,0.512904,0.179126,0.522778,0.804091,0.292036,0.218361,0.744753,0.107009,0.702888,0.920618,0.789366,0.539955,0.341940,0.376211,0.920084,0.816466,0.736260,0.109342,0.537701,0.733618,0.083335,0.422616,0.848020,0.273807,0.099717,0.620046,0.791735,0.618260,0.769058,0.137108,0.811861,0.739036,0.219037,0.001020,0.699827,0.920661,0.392628,0.385811,0.876311,0.390527,0.857072,0.622370,0.218901,0.118051,0.840274,0.490404,0.386880,0.702926,0.624317,0.135079,0.961621,0.972032,0.023316,0.666587,0.848871,0.688067,0.425021,0.231985,0.178179,0.263924,0.116655,0.854097
4,11.411994,17.574965,10.633746,18.799202,18.272717,12.792639,14.157374,13.463883,10.118148,18.922604,0.738122,0.380199,0.568425,0.802154,0.532498,0.966875,0.450043,0.118210,0.504859,0.199718,0.516269,0.935596,0.690167,0.199940,0.957505,0.969362,0.985812,0.756173,0.461347,0.340447,0.860447,0.073589,0.447651,0.802802,0.697734,0.700899,0.903367,0.843886,0.625330,0.975857,0.270943,0.637207,0.404187,0.236853,0.919839,0.496798,0.260718,0.307611,0.228876,0.971403,0.793698,0.688685,0.674885,0.492912,0.071048,0.021059,0.063258,0.752335,0.248898,0.702970,0.434024,0.923982,0.566643,0.868809,0.284430,0.977459,0.019556,0.633290,0.056030,0.209487,0.544580,0.723066,0.024089,0.853765,0.403422,0.858948,0.483430,0.373388,0.160065,0.959579,0.562288,0.133542,0.115110,0.864731,0.534686,0.242724,0.994738,0.106932,0.547341,0.751381,0.496894,0.043096,0.544271,0.796070,0.981617,0.118886,0.761111,0.907120,0.971857,0.240931
5,4.113824,4.833033,6.587463,4.987942,4.277377,3.965259,3.732099,5.610201,6.727790,4.640351,0.522624,0.200297,0.516337,0.069652,0.121961,0.159651,0.043920,0.518024,0.892174,0.139981,0.042969,0.226165,0.354391,0.858028,0.202242,0.900860,0.370355,0.824288,0.855534,0.548593,0.581177,0.939082,0.866611,0.886091,0.541490,0.654191,0.269565,0.505112,0.369838,0.348531,0.591658,0.998002,0.450205,0.414305,0.651880,0.671502,0.379469,0.602118,0.350344,0.378415,0.073193,0.178670,0.337392,0.398608,0.297600,0.518562,0.529067,0.450404,0.316886,0.494171,0.598858,0.651921,0.713418,0.516576,0.142402,0.199060,0.647752,0.847195,0.706237,0.108441,0.769862,0.001951,0.508913,0.234814,0.705651,0.031949,0.664855,0.889657,0.608971,0.198007,0.331012,0.109682,0.817737,0.636024,0.954016,0.241120,0.455630,0.741339,0.189419,0.470252,0.933713,0.881628,0.748283,0.385245,0.786733,0.347752,0.194972,0.439030,0.916454,0.287624
6,4.695585,4.820996,6.156456,3.840885,3.475421,3.450739,6.961449,3.113719,6.725380,5.991590,0.604259,0.843382,0.210060,0.324336,0.657021,0.659281,0.332666,0.456440,0.648800,0.083439,0.342581,0.672057,0.720017,0.502705,0.916580,0.674205,0.519448,0.279865,0.850371,0.399594,0.891684,0.913318,0.079214,0.680470,0.676854,0.126292,0.457128,0.664768,0.009434,0.996835,0.520385,0.672477,0.658866,0.997142,0.085574,0.373593,0.793690,0.131360,0.559649,0.755120,0.631378,0.898319,0.133015,0.999534,0.895136,0.326229,0.918609,0.992519,0.673406,0.133490,0.283525,0.624305,0.245909,0.996823,0.750408,0.162227,0.920222,0.081640,0.287252,0.516698,0.147080,0.214168,0.776651,0.243134,0.581457,0.831042,0.855711,0.767237,0.691583,0.960877,0.568788,0.481871,0.158376,0.952825,0.686693,0.222696,0.777708,0.424401,0.077326,0.970188,0.124071,0.393850,0.729322,0.572260,0.092495,0.457348,0.909032,0.808587,0.976810,0.710194
7,11.307699,12.108727,18.175661,19.675766,13.659927,13.366591,10.269361,10.619810,13.119367,18.166887,0.755113,0.097316,0.769167,0.894324,0.486447,0.647135,0.652222,0.314965,0.270098,0.750523,0.428760,0.037556,0.975999,0.341012,0.124827,0.058409,0.787345,0.569225,0.897168,0.474744,0.853369,0.881016,0.606620,0.863568,0.573998,0.018358,0.893564,0.906075,0.392001,0.345634,0.844774,0.372353,0.480515,0.803919,0.771281,0.335235,0.958477,0.963446,0.181246,0.018389,0.845798,0.470798,0.382755,0.537388,0.293134,0.010795,0.163360,0.039759,0.232189,0.950868,0.100759,0.908741,0.231067,0.167315,0.481582,0.636073,0.692015,0.772995,0.763946,0.331820,0.867677,0.136515,0.433948,0.004600,0.111247,0.130228,0.959469,0.090507,0.548870,0.801798,0.449025,0.403615,0.959333,0.427693,0.248797,0.046961,0.967529,0.076350,0.079920,0.770557,0.041175,0.523872,0.385614,0.316953,0.362721,0.850959,0.140870,0.823736,0.410656,0.808369
8,16.525681,16.876680,11.192355,18.570362,13.628946,12.805543,11.929812,14.637235,10.864818,19.416208,0.997278,0.963956,0.506128,0.403521,0.982246,0.286802,0.257960,0.889914,0.421220,0.378753,0.843594,0.298443,0.489086,0.389110,0.281471,0.037719,0.916638,0.184744,0.061183,0.631371,0.553016,0.826096,0.321351,0.343151,0.747495,0.869446,0.550593,0.471263,0.318803,0.066884,0.995187,0.994884,0.415660,0.943005,0.660580,0.333715,0.467964,0.068467,0.536641,0.660310,0.228719,0.519150,0.502872,0.258963,0.644291,0.090907,0.855180,0.872124,0.108203,0.330287,0.471681,0.629608,0.370294,0.914752,0.239737,0.440232,0.844364,0.153988,0.744319,0.344631,0.316541,0.062815,0.107266,0.048125,0.870650,0.062385,0.379673,0.890021,0.717093,0.168143,0.642661,0.126397,0.633703,0.544511,0.893146,0.025740,0.728943,0.191133,0.282952,0.427023,0.911714,0.829067,0.439838,0.810408,0.433022,0.440538,0.685191,0.040114,0.646380,0.167055
9,15.421421,11.531892,16.065447,13.105318,11.297466,16.325457,19.139309,12.893985,10.287523,17.136812,0.398730,0.366749,0.441960,0.261978,0.597822,0.605074,0.584975,0.641224,0.729240,0.268407,0.275516,0.699110,0.975805,0.615868,0.344447,0.187225,0.098857,0.790870,0.427931,0.355403,0.747312,0.086297,0.523483,0.099348,0.249255,0.659325,0.645012,0.702701,0.575240,0.485948,0.738986,0.268834,0.289997,0.288211,0.538930,0.850900,0.038882,0.519360,0.037393,0.923355,0.785064,0.419818,0.507114,0.780624,0.455089,0.350018,0.608237,0.405121,0.465480,0.473574,0.129855,0.101495,0.833269,0.473625,0.089603,0.362986,0.873138,0.315327,0.403790,0.987312,0.078749,0.074423,0.981055,0.401514,0.775377,0.131975,0.153957,0.881833,0.478276,0.277023,0.413225,0.092167,0.425415,0.280379,0.000628,0.411191,0.254090,0.487262,0.940374,0.022179,0.126187,0.890339,0.249390,0.496923,0.793665,0.196446,0.654958,0.555675,0.038465,0.727319
10,14.027622,15.084440,17.613132,19.691322,16.322380,19.563379,18.412584,19.388952,13.835627,15.360422,0.884933,0.590955,0.651619,0.490015,0.634271,0.944543,0.787118,0.452869,0.072817,0.366165,0.206644,0.420662,0.799779,0.134575,0.704457,0.562105,0.768807,0.103020,0.995374,0.239536,0.504706,0.940828,0.360845,0.138487,0.091046,0.376127,0.765427,0.674526,0.894949,0.602969,0.846671,0.448095,0.707089,0.339372,0.088902,0.544064,0.321901,0.151410,0.659419,0.144963,0.110266,0.399600,0.293748,0.730655,0.326173,0.592436,0.006232,0.464700,0.725705,0.526650,0.717353,0.969804,0.311111,0.163806,0.216636,0.436634,0.839734,0.119038,0.371114,0.106187,0.925030,0.210556,0.878796,0.918472,0.131331,0.012887,0.589265,0.592501,0.324741,0.617542,0.590279,0.720702,0.576780,0.811225,0.543572,0.629966,0.547309,0.064679,0.559594,0.606827,0.289366,0.055325,0.014895,0.206863,0.660603,0.889577,0.320511,0.691021,0.240276,0.848364
