dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,294,629,295,630,LIG10,REC10,Synthetic,Secreted Signaling,49.39635467529297,3.0490176677703857,0.5,0.7880988121032715,1.0
simulation_data,sample1,51,629,52,630,LIG10,REC10,Synthetic,Secreted Signaling,53.15073013305664,3.292819023132324,0.5,0.7835624814033508,0.997178316116333
simulation_data,sample1,479,1265,480,1266,LIG03,REC03,Synthetic,Secreted Signaling,53.66563034057617,3.292819023132324,0.5,0.7785428762435913,0.9940561056137085
simulation_data,sample1,273,1125,274,1126,LIG03,REC03,Synthetic,Secreted Signaling,59.07622146606445,2.134962320327759,0.5,0.7660966515541077,0.9863144159317017
simulation_data,sample1,223,1305,224,1306,LIG04,REC04,Synthetic,Secreted Signaling,42.54409408569336,2.486910104751587,0.5,0.7658740282058716,0.9861760139465332
simulation_data,sample1,200,1305,201,1306,LIG04,REC04,Synthetic,Secreted Signaling,48.08325958251953,2.486910104751587,0.5,0.7616651058197021,0.9835579991340637
simulation_data,sample1,507,1305,508,1306,LIG04,REC04,Synthetic,Secreted Signaling,40.52159881591797,3.292819023132324,0.5,0.7608931064605713,0.9830778241157532
simulation_data,sample1,221,1265,222,1266,LIG03,REC03,Synthetic,Secreted Signaling,45.12205505371094,2.134962320327759,0.5,0.7603819370269775,0.9827598929405212
simulation_data,sample1,68,1125,69,1126,LIG03,REC03,Synthetic,Secreted Signaling,56.56854248046875,1.4202041625976562,0.5,0.756758987903595,0.9805063009262085
simulation_data,sample1,288,1265,289,1266,LIG03,REC03,Synthetic,Secreted Signaling,37.44329071044922,2.7086586952209473,0.5,0.7538636922836304,0.9787054657936096
simulation_data,sample1,163,1265,164,1266,LIG03,REC03,Synthetic,Secreted Signaling,36.400550842285156,2.486910104751587,0.5,0.7506477236747742,0.9767051339149475
simulation_data,sample1,205,1305,206,1306,LIG04,REC04,Synthetic,Secreted Signaling,55.31726837158203,3.0490176677703857,0.5,0.7502237558364868,0.9764413833618164
simulation_data,sample1,430,1305,431,1306,LIG04,REC04,Synthetic,Secreted Signaling,57.07889175415039,3.0490176677703857,0.5,0.7486082315444946,0.9754365086555481
simulation_data,sample1,562,1212,563,1213,LIG05,REC05,Synthetic,Secreted Signaling,59.236812591552734,3.2339916229248047,0.5,0.7217170000076294,0.9587099552154541
simulation_data,sample1,7,1212,8,1213,LIG05,REC05,Synthetic,Secreted Signaling,59.228370666503906,3.2339916229248047,0.5,0.7217146158218384,0.9587084650993347
simulation_data,sample1,237,1212,238,1213,LIG05,REC05,Synthetic,Secreted Signaling,52.0,3.704467535018921,0.5,0.7206622362136841,0.9580538868904114
simulation_data,sample1,4,1212,5,1213,LIG05,REC05,Synthetic,Secreted Signaling,58.694122314453125,2.2644834518432617,0.5,0.7191599607467651,0.9571194648742676
simulation_data,sample1,406,1212,407,1213,LIG05,REC05,Synthetic,Secreted Signaling,58.24087905883789,2.2644834518432617,0.5,0.7190337777137756,0.9570409059524536
simulation_data,sample1,203,1212,204,1213,LIG05,REC05,Synthetic,Secreted Signaling,56.30275344848633,2.2644834518432617,0.5,0.7184877991676331,0.9567013382911682
simulation_data,sample1,303,1212,304,1213,LIG05,REC05,Synthetic,Secreted Signaling,40.4474983215332,2.6377828121185303,0.5,0.7146334052085876,0.9543039202690125
simulation_data,sample1,371,1126,372,1127,LIG03,REC03,Synthetic,Secreted Signaling,52.009613037109375,2.486910104751587,0.5,0.7122904062271118,0.9528465270996094
simulation_data,sample1,470,1126,471,1127,LIG03,REC03,Synthetic,Secreted Signaling,39.0128173828125,3.492583751678467,0.5,0.6994246244430542,0.9448438882827759
simulation_data,sample1,221,1126,222,1127,LIG03,REC03,Synthetic,Secreted Signaling,42.8018684387207,2.134962320327759,0.5,0.6944369077682495,0.9417415261268616
simulation_data,sample1,163,1126,164,1127,LIG03,REC03,Synthetic,Secreted Signaling,38.01315689086914,2.486910104751587,0.5,0.6894680261611938,0.9386507868766785
simulation_data,sample1,238,801,239,802,LIG04,REC04,Synthetic,Secreted Signaling,55.973209381103516,2.134962320327759,0.5,0.6625238656997681,0.9218913316726685
simulation_data,sample1,180,801,181,802,LIG04,REC04,Synthetic,Secreted Signaling,58.30952072143555,3.492583751678467,0.5,0.6604561805725098,0.9206051826477051
simulation_data,sample1,433,847,434,848,LIG04,REC04,Synthetic,Secreted Signaling,37.336307525634766,2.508108615875244,0.5,0.6257882118225098,0.8990414142608643
simulation_data,sample1,362,847,363,848,LIG04,REC04,Synthetic,Secreted Signaling,40.224369049072266,2.508108615875244,0.5,0.6256020069122314,0.8989256024360657
simulation_data,sample1,586,847,587,848,LIG04,REC04,Synthetic,Secreted Signaling,35.0,2.8232674598693848,0.5,0.6254404783248901,0.8988251090049744
simulation_data,sample1,79,847,80,848,LIG04,REC04,Synthetic,Secreted Signaling,43.8292121887207,2.508108615875244,0.5,0.6253673434257507,0.8987796902656555
simulation_data,sample1,109,847,110,848,LIG04,REC04,Synthetic,Secreted Signaling,59.61543273925781,1.9768890142440796,0.5,0.6252667903900146,0.8987171053886414
simulation_data,sample1,38,847,39,848,LIG04,REC04,Synthetic,Secreted Signaling,45.880279541015625,3.0490176677703857,0.5,0.624409556388855,0.8981838822364807
simulation_data,sample1,372,847,373,848,LIG04,REC04,Synthetic,Secreted Signaling,52.81098556518555,2.8232674598693848,0.5,0.6242849826812744,0.8981063961982727
